ID	xTB_IP	xTB_EA	xTB_Opticalgap	xTB_oscillator_strength	Smiles	A	B	Sequence	check	Monomer_no_A	Monomer_no_B	Optical_gap	IP	EA	IP_cal	EA_cal	Opticalgap_cal	V_oc_PN1
10_15_0011	-4.9836	-3.01	2.702	5.4916	c1cc(-c2ccc(-c3cc4sc(-c5cc6sc(-c7ccc(-c8ccc(-c9cc%10sc(-c%11cc%12sccc%12s%11)cc%10s9)c9cscc89)c8cscc78)cc6s5)cc4s3)c3cscc23)c2cscc2c1	BrC1=CC2=C(S1)C=C(Br)S2	BrC1=CC=C(Br)C2=CSC=C12	AABB	['AABB', 'BrC1=CC2=C(S1)C=C(Br)S2', 'BrC1=CC=C(Br)C2=CSC=C12']	10	15				-5.01894169746521	-1.7810551238536658	2.384255235514884	0.8688128362148153
0_15_01	-4.7568	-2.6522	2.702	2.9893	c1c[nH]c(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cscc89)[nH]7)c7cscc67)[nH]5)c5cscc45)[nH]3)c3cscc23)c1	BrC1=CC=C(Br)N1	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CC=C(Br)N1']	1	15				-4.812211458664755	-1.4737392304229773	2.384255235514884	0.6621053868461375
57_15_01	-5.3636	-2.7453	3.22	3.7865	c1cc(-c2ccc3c(c2)sc2cc(-c4ccc(-c5ccc6c(c5)sc5cc(-c7ccc(-c8ccc9c(c8)sc8cc(-c%10ccc(-c%11ccc%12c(c%11)sc%11ccccc%11%12)c%11cscc%10%11)ccc89)c8cscc78)ccc56)c5cscc45)ccc23)c2cscc2c1	BrC1=CC2=C(C=C1)C1=C(S2)C=C(Br)C=C1	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=CC2=C(C=C1)C1=C(S2)C=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	57	15				-5.365315113444809	-1.5537032038114542	2.6689305256598184	1.2151480688431116
58_15_00001111	-5.3609	-3.5604	2.9730000000000003	1.9446	O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc6c(c5)C(=O)c5cc(-c7ccc8c(c7)C(=O)c7cc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13cscc%12%13)c%12cscc%11%12)c%11cscc%10%11)c%10cscc9%10)ccc7-8)ccc5-6)ccc3-4)cc21	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC=C(Br)C2=CSC=C12']	58	15				-5.362854039173374	-2.2537959504166936	2.533187674953643	1.2126872658744365
58_15_01	-5.5173	-3.4899	3.015	2.0088	O=C1c2ccccc2-c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)c4cc(-c6ccc(-c7ccc8c(c7)C(=O)c7cc(-c9ccc(-c%10ccc%11c(c%10)C(=O)c%10cc(-c%12cccc%13cscc%12%13)ccc%10-%11)c%10cscc9%10)ccc7-8)c7cscc67)ccc4-5)c4cscc34)cc21	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC=C(Br)C2=CSC=C12']	58	15				-5.5054140451186635	-2.193243210095666	2.5562694552356646	1.355231556356189
19_15_0011	-5.3838	-3.0763	3.1289999999999996	2.861	c1ccc2nc(-c3ccc4nc(-c5ccc(-c6ccc(-c7ccc8nc(-c9ccc%10nc(-c%11ccc(-c%12cccc%13cscc%12%13)c%12cscc%11%12)ccc%10c9)ccc8c7)c7cscc67)c6cscc56)ccc4c3)ccc2c1	BrC1=CC=C2N=C(Br)C=CC2=C1	BrC1=CC=C(Br)C2=CSC=C12	AABB	['AABB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CC=C2N=C(Br)C=CC2=C1']	19	15				-5.383727595031093	-1.8380004668789724	2.6189200017154377	1.2335585206828263
19_15_01	-5.4481	-3.0671	2.9560000000000004	2.7383	c1ccc2nc(-c3ccc(-c4ccc5nc(-c6ccc(-c7ccc8nc(-c9ccc(-c%10ccc%11nc(-c%12cccc%13cscc%12%13)ccc%11c%10)c%10cscc9%10)ccc8c7)c7cscc67)ccc5c4)c4cscc34)ccc2c1	BrC1=CC=C2N=C(Br)C=CC2=C1	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CC=C2N=C(Br)C=CC2=C1']	19	15				-5.4423376230508	-1.830098548993108	2.523845049601396	1.2921620876775621
3_15_01	-5.3231	-2.6541	3.141	2.4652	c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cscc89)cc7)c7cscc67)cc5)c5cscc45)cc3)c3cscc23)cc1	BrC1=CC=C(Br)C=C1	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CC=C(Br)C=C1']	4	15				-5.3283989993733	-1.4753711482472318	2.6255147960817293	1.178236024312991
3_15_0011	-5.3171	-2.6709	3.1319999999999997	2.0847	c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cscc89)c8cscc78)cc6)cc5)c5cscc45)c4cscc34)cc2)cc1	BrC1=CC=C(Br)C=C1	BrC1=CC=C(Br)C2=CSC=C12	AABB	['AABB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CC=C(Br)C=C1']	4	15				-5.322929945436781	-1.4898007374301143	2.6205687003070106	1.1727675732714924
3_15_00001111	-5.2738	-2.6862	2.944	1.7123	c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cscc89)c8cscc78)c7cscc67)c6cscc56)cc4)cc3)cc2)cc1	BrC1=CC=C(Br)C=C1	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CC=C(Br)C=C1']	4	15				-5.283461606194893	-1.5029419704359546	2.517250255235104	1.1333035849220037
44_15_01	-5.6039	-3.327	3.022	2.2077	c1cc(-c2ncc(-c3ccc(-c4ncc(-c5ccc(-c6ncc(-c7ccc(-c8nccc9cnccc89)c8cscc78)c7cnccc67)c6cscc56)c5cnccc45)c4cscc34)c3cnccc23)c2cscc2c1	BrC1=C2C=NC=CC2=C(Br)N=C1	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	44	15				-5.584350723602436	-2.0533277292687817	2.5601164186160013	1.4341595330551653
44_15_00001111	-5.3628	-3.5659	2.998	2.3291	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ncc(-c6ncc(-c7ncc(-c8nccc9cnccc89)c8cnccc78)c7cnccc67)c6cnccc56)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1	BrC1=C2C=NC=CC2=C(Br)N=C1	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	44	15				-5.364585906253273	-2.2585199230658515	2.5469268298834176	1.2144189420375788
49_15_00001111	-5.1744	-2.9704	2.659	5.5332	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6oc7cc(-c8cc9oc%10cc(-c%11cc%12oc%13cc(-c%14cc%15oc%16ccoc%16c%15o%14)oc%13c%12o%11)oc%10c9o8)oc7c6o5)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1', 'BrC1=CC=C(Br)C2=CSC=C12']	49	15				-5.192857612646546	-1.747042520779727	2.3606238890356703	1.042709579334497
49_15_0011	-5.1621	-3.0888	2.593	5.558	c1cc(-c2ccc(-c3cc4oc5cc(-c6cc7oc8cc(-c9ccc(-c%10ccc(-c%11cc%12oc%13cc(-c%14cc%15oc%16ccoc%16c%15o%14)oc%13c%12o%11)c%11cscc%10%11)c%10cscc9%10)oc8c7o6)oc5c4o3)c3cscc23)c2cscc2c1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	BrC1=CC=C(Br)C2=CSC=C12	AABB	['AABB', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1', 'BrC1=CC=C(Br)C2=CSC=C12']	49	15				-5.18164605207668	-1.848736768354332	2.324352520021065	1.0314992546994228
31_15_01	-5.5109	-2.8842	3.3489999999999998	2.1652	c1cc(-c2ccc(-c3cncc4c(-c5ccc(-c6cncc7c(-c8ccc(-c9cncc%10c(-c%11cccc%12cscc%11%12)cccc9%10)c9cscc89)cccc67)c6cscc56)cccc34)c3cscc23)c2cnccc2c1	BrC1=CN=CC2=C(Br)C=CC=C12	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CN=CC2=C(Br)C=CC=C12']	31	15				-5.499580387586375	-1.6730049858056484	2.7398245650974564	1.3493985419119234
31_15_00001111	-5.3245	-2.8594	3.134	1.7473	c1cc(-c2cncc3c(-c4cncc5c(-c6cncc7c(-c8ccc(-c9ccc(-c%10ccc(-c%11cccc%12cscc%11%12)c%11cscc%10%11)c%10cscc9%10)c9cscc89)cccc67)cccc45)cccc23)c2cnccc2c1	BrC1=CN=CC2=C(Br)C=CC=C12	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CN=CC2=C(Br)C=CC=C12']	31	15				-5.329675111958487	-1.6517041636785352	2.6216678327013927	1.1795119962226732
35_15_01	-5.44	-2.6262	3.3489999999999998	1.9797	c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10cscc9%10)c9ccccc89)c8cscc78)c7ccccc67)c6cscc56)c5ccccc45)c4cscc34)cccc2c1	BrC1=C2C=CC=CC2=C(Br)C=C1	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	35	15				-5.4349544002364985	-1.451407723354229	2.7398245650974564	1.284779678771539
35_15_0011	-5.3289	-2.6815	3.259	0.1964	c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10cscc9%10)c9cscc89)c8ccccc78)c7ccccc67)c6cscc56)c5cscc45)c4ccccc34)cccc2c1	BrC1=C2C=CC=CC2=C(Br)C=C1	BrC1=CC=C(Br)C2=CSC=C12	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	35	15				-5.3336857515119345	-1.49890512108122	2.6903636073502666	1.183522193653106
37_15_0011	-5.3601	-2.945	3.062	1.8709	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cccnc89)c8cccnc78)c7cscc67)c6cscc56)c5cccnc45)c4cccnc34)c3cscc23)c2cscc2c1	BrC1=C2C=CC=NC2=C(Br)C=C1	BrC1=CC=C(Br)C2=CSC=C12	AABB	['AABB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	37	15				-5.36212483198184	-1.7252263561817966	2.582099066503641	1.2119581390689047
37_15_00001111	-5.335	-2.9442	3.094	2.1243	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cccnc89)c8cccnc78)c7cccnc67)c6cccnc56)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1	BrC1=C2C=CC=NC2=C(Br)C=C1	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	37	15				-5.339245956347398	-1.724539232887374	2.5996851848137528	1.1890817855452986
41_15_01	-5.5549	-2.9982	3.147	1.9016	c1cc(-c2ncc(-c3ccc(-c4ncc(-c5ccc(-c6ncc(-c7ccc(-c8nccc9ccccc89)c8cscc78)c7ccccc67)c6cscc56)c5ccccc45)c4cscc34)c3ccccc23)c2cscc2c1	BrC1=C2C=CC=CC2=C(Br)N=C1	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	41	15				-5.539686783120855	-1.7709200552609268	2.628812193264876	1.3895005162162515
51_15_01	-4.7328	-2.7131	2.9410000000000003	6.1994	c1cc(-c2cc3cc4[nH]c(-c5ccc(-c6cc7cc8[nH]c(-c9ccc(-c%10cc%11cc%12[nH]c(-c%13ccc(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)c%14cscc%13%14)cc%12cc%11[nH]%10)c%10cscc9%10)cc8cc7[nH]6)c6cscc56)cc4cc3[nH]2)c2cscc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1', 'BrC1=CC=C(Br)C2=CSC=C12']	51	15				-4.790335242918673	-1.5260464912109282	2.5156015566435306	0.6402315826801381
51_15_00001111	-4.6856	-2.6878	3.016	3.614	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6cc7[nH]c(-c8cc9cc%10[nH]c(-c%11cc%12cc%13[nH]c(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)cc%13cc%12[nH]%11)cc%10cc9[nH]8)cc7cc6[nH]5)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1', 'BrC1=CC=C(Br)C2=CSC=C12']	51	15				-4.747312018618049	-1.504316217024801	2.5568190214328554	0.5972131011536761
51_15_0011	-4.7272	-2.6891	3.01	4.9396	c1cc(-c2ccc(-c3cc4cc5[nH]c(-c6cc7cc8[nH]c(-c9ccc(-c%10ccc(-c%11cc%12cc%13[nH]c(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)cc%13cc%12[nH]%11)c%11cscc%10%11)c%10cscc9%10)cc8cc7[nH]6)cc5cc4[nH]3)c3cscc23)c2cscc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=CC=C(Br)C2=CSC=C12	AABB	['AABB', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1', 'BrC1=CC=C(Br)C2=CSC=C12']	51	15				-4.785230792577922	-1.5054327923782382	2.5535216242497096	0.6351276950414062
34_15_00001111	-5.4408	-2.9544	3.1830000000000003	1.9114	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12ccccc%11%12)cccc9%10)cccc78)cccc56)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1	BrC1=C2C=CN=C(Br)C2=CC=C1	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CN=C(Br)C2=CC=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	34	15				-5.435683607428033	-1.7333000548912674	2.648596576363752	1.285508805577071
34_15_01	-5.5255	-2.9496	3.1719999999999997	1.7668	c1cc(-c2nccc3c(-c4ccc(-c5nccc6c(-c7ccc(-c8nccc9c(-c%10ccc(-c%11nccc%12ccccc%11%12)c%11cscc%10%11)cccc89)c8cscc78)cccc56)c5cscc45)cccc23)c2cscc2c1	BrC1=C2C=CN=C(Br)C2=CC=C1	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=C2C=CN=C(Br)C2=CC=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	34	15				-5.512888418831907	-1.7291773151247294	2.6425513481946505	1.362705106112905
56_15_0011	-5.3821	-2.758	3.247	2.1813	c1cc(-c2ccc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc(-c8ccc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11ccccc%11%12)ccc9%10)c9cscc89)c8cscc78)ccc56)ccc34)c3cscc23)c2cscc2c1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	BrC1=CC=C(Br)C2=CSC=C12	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	56	15				-5.382178029749078	-1.5646112861104196	2.683768812983975	1.2320091262210677
56_15_00001111	-5.3252	-2.741	3.1639999999999997	2.0171	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11ccccc%11%12)ccc9%10)ccc78)ccc56)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	56	15				-5.330313168251081	-1.550009916103931	2.638154818617122	1.180149982177515
13_15_01	-5.3524	-2.7792	3.089	2.7231	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9occc89)c8cscc78)c7occc67)c6cscc56)c5occc45)c4cscc34)c3occc23)c2cscc2c1	BrC1=CC=C(Br)C2=C1OC=C2	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=CC=C(Br)C2=CSC=C12']	13	15				-5.355106212763307	-1.5828200534126289	2.5969373538277982	1.2049402935656475
13_15_00001111	-5.3097	-2.705	3.075	2.0227	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9occc89)c8occc78)c7occc67)c6occc56)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1	BrC1=CC=C(Br)C2=C1OC=C2	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=CC=C(Br)C2=CSC=C12']	13	15				-5.316184778915072	-1.5190893678548956	2.589243427067124	1.1660231503203093
5_15_00001111	-5.3663	-3.4907	2.833	2.2625	c1cnc(-c2cnc(-c3cnc(-c4cnc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cscc89)c8cscc78)c7cscc67)c6cscc56)nc4)nc3)nc2)nc1	BrC1=CN=C(Br)N=C1	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CN=C(Br)N=C1']	6	15				-5.367776187716244	-2.193930333390089	2.456248407346904	1.217608871811788
21_15_01	-5.5193	-3.1899	3.123	2.8683	c1cnc2cc(-c3ccc(-c4cnc5cc(-c6ccc(-c7cnc8cc(-c9ccc(-c%10cnc%11cc(-c%12cccc%13cscc%12%13)ncc%11c%10)c%10cscc9%10)ncc8c7)c7cscc67)ncc5c4)c4cscc34)ncc2c1	BrC1=CN=C2C=C(Br)N=CC2=C1	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CN=C2C=C(Br)N=CC2=C1']	21	15				-5.507237063097503	-1.9355719746870397	2.615622604532292	1.3570543733700218
21_15_00001111	-5.2987	-3.2925	2.968	2.2775	c1cnc2cc(-c3cnc4cc(-c5cnc6cc(-c7cnc8cc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13cscc%12%13)c%12cscc%11%12)c%11cscc%10%11)c%10cscc9%10)ncc8c7)ncc6c5)ncc4c3)ncc2c1	BrC1=CN=C2C=C(Br)N=CC2=C1	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CN=C2C=C(Br)N=CC2=C1']	21	15				-5.306158180031452	-2.0236955371967893	2.530439843967688	1.155997656744227
25_15_00001111	-5.2853	-3.366	2.986	2.3179	c1cnc2cnc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13cscc%12%13)c%12cscc%11%12)c%11cscc%10%11)c%10cscc9%10)ncc8n7)ncc6n5)ncc4n3)cc2c1	BrC1=NC2=CN=C(Br)C=C2C=C1	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=NC2=CN=C(Br)C=C2C=C1']	25	15				-5.293943959573223	-2.086824989871903	2.540332035517125	1.1437847827515442
53_15_01	-5.1403	-3.052	2.8760000000000003	5.8051	c1cc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sc(-c9ccc(-c%10cc%11cc%12sc(-c%13ccc(-c%14cc%15cc%16sccc%16cc%15s%14)c%14cscc%13%14)cc%12cc%11s%10)c%10cscc9%10)cc8cc7s6)c6cscc56)cc4cc3s2)c2cscc2c1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1', 'BrC1=CC=C(Br)C2=CSC=C12']	53	15				-5.161775156107324	-1.817129096810873	2.4798797538261166	1.0116305492486417
61_15_01	-5.5034	-3.0325	3.255	3.1631	O=S1(=O)c2ccccc2-c2ccc(-c3ccc(-c4ccc5c(c4)S(=O)(=O)c4cc(-c6ccc(-c7ccc8c(c7)S(=O)(=O)c7cc(-c9ccc(-c%10ccc%11c(c%10)S(=O)(=O)c%10cc(-c%12cccc%13cscc%12%13)ccc%10-%11)c%10cscc9%10)ccc7-8)c7cscc67)ccc4-5)c4cscc34)cc21	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O	BrC1=CC=C(Br)C2=CSC=C12	AB	['AB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O', 'BrC1=CC=C(Br)C2=CSC=C12']	61	15				-5.492744070165725	-1.8003804665093133	2.688165342561503	1.3425629781100485
11_32_01	-5.6176	-3.5612	2.77	3.7575	c1ccc2c(-c3cncc4c(-c5sc(-c6cncc7c(-c8sc(-c9cncc%10c(-c%11sc(-c%12cncc%13cnccc%12%13)c%12ccccc%11%12)nccc9%10)c9ccccc89)nccc67)c6ccccc56)nccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CN=CC2=C(Br)N=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CN=CC2=C(Br)N=CC=C12']	11	32				-5.596838396757488	-2.2544830737111163	2.421625736923871	1.4466458295999196
11_32_00001111	-4.8419	-3.5849	2.324	4.0376	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6cncc7c(-c8cncc9c(-c%10cncc%11c(-c%12cncc%13cnccc%12%13)nccc%10%11)nccc89)nccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CN=CC2=C(Br)N=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CN=CC2=C(Br)N=CC=C12']	11	32				-4.889780873664397	-2.274839101308398	2.176519212976688	0.739666250784738
48_32_00001111	-4.1167	-3.2851	3.045	5.1287	c1cc2c(-c3nccc4c(-c5nccc6c(-c7nccc8c(-c9cc%10[nH]c%11cc(-c%12cc%13[nH]c%14cc(-c%15cc%16[nH]c%17cc(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)[nH]c%17c%16[nH]%15)[nH]c%14c%13[nH]%12)[nH]c%11c%10[nH]9)cncc78)cncc56)cncc34)cncc2cn1	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=CN=CC2=C(Br)N=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CN=CC2=C(Br)N=CC=C12']	48	32				-4.228754554537013	-2.017339646723377	2.572756441151394	0.07871280156884042
48_32_01	-4.9371	-2.9174	2.97	5.2757	c1cc2c(-c3cc4[nH]c5cc(-c6nccc7c(-c8cc9[nH]c%10cc(-c%11nccc%12c(-c%13cc%14[nH]c%15cc(-c%16nccc%17c(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)cncc%16%17)[nH]c%15c%14[nH]%13)cncc%11%12)[nH]c%10c9[nH]8)cncc67)[nH]c5c4[nH]3)cncc2cn1	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=CN=CC2=C(Br)N=CC=C12	AB	['AB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CN=CC2=C(Br)N=CC=C12']	48	32				-4.97655652945718	-1.7015206025242031	2.5315389763620697	0.8264323406431944
12_32_0011	-5.6402	-3.1869	3.609	2.323	c1cc(-c2ccc(-c3cncc4c(-c5cncc6c(-c7ccc(-c8ccc(-c9cncc%10c(-c%11cncc%12cnccc%11%12)nccc9%10)c9cc[nH]c89)c8cc[nH]c78)nccc56)nccc34)c3cc[nH]c23)c2cc[nH]c2c1	BrC1=CC=C(Br)C2=C1NC=C2	BrC1=CN=CC2=C(Br)N=CC=C12	AABB	['AABB', 'BrC1=CC=C(Br)C2=C1NC=C2', 'BrC1=CN=CC2=C(Br)N=CC=C12']	12	32				-5.617438499918381	-1.9329952623329527	2.8827117763671146	1.4672436618562361
50_32_01	-5.624	-3.4477	3.0380000000000003	6.7487	c1cc2c(-c3cc4sc5cc(-c6nccc7c(-c8cc9sc%10cc(-c%11nccc%12c(-c%13cc%14sc%15cc(-c%16nccc%17c(-c%18cc%19sc%20ccsc%20c%19s%18)cncc%16%17)sc%15c%14s%13)cncc%11%12)sc%10c9s8)cncc67)sc5c4s3)cncc2cn1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=CN=CC2=C(Br)N=CC=C12	AB	['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CN=CC2=C(Br)N=CC=C12']	50	32				-5.602672054289776	-2.1569974563148526	2.568909477771057	1.4524788440441865
1_32_00001111	-5.6573	-3.4205	3.221	2.5105	c1coc(-c2ccc(-c3ccc(-c4ccc(-c5cncc6c(-c7cncc8c(-c9cncc%10c(-c%11cncc%12cnccc%11%12)nccc9%10)nccc78)nccc56)o4)o3)o2)c1	BrC1=CC=C(Br)O1	BrC1=CN=CC2=C(Br)N=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC=C(Br)O1', 'BrC1=CN=CC2=C(Br)N=CC=C12']	2	32				-5.6330253036374645	-2.1336352643044703	2.669480091857009	1.4828287473245105
