ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,TDDFT_Opticalgap,DFT_IP,DFT_EA,IP_cal,EA_cal,Opticalgap_cal
28_40_01,-6.5738,-3.7211,3.381,0.0076,c1cnc2c(-c3ccc(-c4ccnc5c(-c6ccc(-c7ccnc8c(-c9ccc(-c%10ccnc%11c(-c%12cccc%13nccnc%12%13)nccc%10%11)c%10nccnc9%10)nccc78)c7nccnc67)nccc45)c4nccnc34)nccc2c1,BrC1=CC=NC2=C(Br)N=CC=C12,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=NC2=C(Br)N=CC=C12']",28,40,,,,-6.4684232924408915,-2.3918218421839144,2.757410683407568
4_40_01,-6.3911,-3.5780000000000003,3.3960000000000004,0.0083,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)nc7)c7nccnc67)nc5)c5nccnc45)nc3)c3nccnc23)nc1,BrC1=CC=C(Br)N=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)N=C1']",5,40,,,,-6.3018906000738575,-2.2689126628939995,2.765654176365433
55_40_01,-5.7969,-3.2478,3.5010000000000003,0.0162,c1cc(-c2ccc3c(c2)[nH]c2cc(-c4ccc(-c5ccc6c(c5)[nH]c5cc(-c7ccc(-c8ccc9c(c8)[nH]c8cc(-c%10ccc(-c%11ccc%12c(c%11)[nH]c%11ccccc%11%12)c%11nccnc%10%11)ccc89)c8nccnc78)ccc56)c5nccnc45)ccc23)c2nccnc2c1,BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1']",55,40,,,,-5.7602719585604945,-1.9853025231209038,2.823358627070488
23_40_01,-6.4433,-3.702,3.209,0.001,c1cnc2ccc(-c3ccc(-c4ccc5nc(-c6ccc(-c7ccc8nc(-c9ccc(-c%10ccc%11nc(-c%12cccc%13nccnc%12%13)ccc%11n%10)c%10nccnc9%10)ccc8n7)c7nccnc67)ccc5n4)c4nccnc34)nc2c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']",23,40,,,,-6.349471369321582,-2.3754167735295653,2.6628852974907176
23_40_00001111,-6.5188,-3.7703,3.444,0.1469,c1cnc2ccc(-c3ccc4nc(-c5ccc6nc(-c7ccc8nc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13nccnc%12%13)c%12nccnc%11%12)c%11nccnc%10%11)c%10nccnc9%10)ccc8n7)ccc6n5)ccc4n3)nc2c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']",23,40,,,,-6.418290298022791,-2.4340799247909293,2.7920333538306004
23_40_0011,-6.5327,-3.7981,3.372,0.2531,c1cnc2ccc(-c3ccc4nc(-c5ccc(-c6ccc(-c7ccc8nc(-c9ccc%10nc(-c%11ccc(-c%12cccc%13nccnc%12%13)c%12nccnc%11%12)ccc%10n9)ccc8n7)c7nccnc67)c6nccnc56)ccc4n3)nc2c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']",23,40,,,,-6.43096027297573,-2.4579574592721283,2.752464587632849
59_40_00001111,-5.577999999999999,-3.4768,3.347,2.5973,c1ccc2cc3c(-c4cccc5cc6c(-c7cccc8cc9c(-c%10cccc%11cc%12c(-c%13ccc(-c%14ccc(-c%15ccc(-c%16cccc%17nccnc%16%17)c%16nccnc%15%16)c%15nccnc%14%15)c%14nccnc%13%14)cccc%12cc%10%11)cccc9cc78)cccc6cc45)cccc3cc2c1,BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12']",59,40,,,,-5.560742640776456,-2.181991566149489,2.7387254327030743
59_40_0011,-5.6588,-3.4045,3.438,2.063,c1ccc2cc3c(-c4cccc5cc6c(-c7ccc(-c8ccc(-c9cccc%10cc%11c(-c%12cccc%13cc%14c(-c%15ccc(-c%16cccc%17nccnc%16%17)c%16nccnc%15%16)cccc%14cc%12%13)cccc%11cc9%10)c9nccnc89)c8nccnc78)cccc6cc45)cccc3cc2c1,BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12']",59,40,,,,-5.634392567121593,-2.1198927984160103,2.7887359566474546
59_40_01,-5.6451,-3.3585,3.3310000000000004,2.2284,c1ccc2cc3c(-c4ccc(-c5cccc6cc7c(-c8ccc(-c9cccc%10cc%11c(-c%12ccc(-c%13cccc%14cc%15c(-c%16cccc%17nccnc%16%17)cccc%15cc%13%14)c%13nccnc%12%13)cccc%11cc9%10)c9nccnc89)cccc7cc56)c5nccnc45)cccc3cc2c1,BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12']",59,40,,,,-5.621904893966539,-2.0803832089866874,2.729932373548019
10_40_00001111,-5.1606,-3.5335,2.8680000000000003,6.3783,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6sc(-c7cc8sc(-c9cc%10sc(-c%11cc%12sccc%12s%11)cc%10s9)cc8s7)cc6s5)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1,BrC1=CC2=C(S1)C=C(Br)S2,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C=C(Br)S2']",10,40,,,,-5.180278788592549,-2.2306914296417197,2.4754832242485882
10_40_0011,-5.3599,-3.5816,2.658,6.1069,c1cc(-c2ccc(-c3cc4sc(-c5cc6sc(-c7ccc(-c8ccc(-c9cc%10sc(-c%11cc%12sccc%12s%11)cc%10s9)c9nccnc89)c8nccnc78)cc6s5)cc4s3)c3nccnc23)c2nccnc2c1,BrC1=CC2=C(S1)C=C(Br)S2,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C=C(Br)S2']",10,40,,,,-5.361942530183955,-2.272004717718903,2.3600743228384795
0_40_00001111,-4.8964,-3.3996,2.857,1.8807,c1c[nH]c(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nccnc67)c6nccnc56)[nH]4)[nH]3)[nH]2)c1,BrC1=CC=C(Br)N1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)N1']",1,40,,,,-4.9394581135877855,-2.1156841682376695,2.4694379960794874
57_40_01,-6.0061,-3.3684,3.52,0.0061,c1cc(-c2ccc3c(c2)sc2cc(-c4ccc(-c5ccc6c(c5)sc5cc(-c7ccc(-c8ccc9c(c8)sc8cc(-c%10ccc(-c%11ccc%12c(c%11)sc%11ccccc%11%12)c%11nccnc%10%11)ccc89)c8nccnc78)ccc56)c5nccnc45)ccc23)c2nccnc2c1,BrC1=CC2=C(C=C1)C1=C(S2)C=C(Br)C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(S2)C=C(Br)C=C1']",57,40,,,,-5.950959639147158,-2.088886359755172,2.833800384817116
57_40_00001111,-5.9652,-3.5184,3.471,0.0154,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)sc5cc(-c7ccc8c(c7)sc7cc(-c9ccc%10c(c9)sc9cc(-c%11ccc%12c(c%11)sc%11ccccc%11%12)ccc9%10)ccc78)ccc56)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1,BrC1=CC2=C(C=C1)C1=C(S2)C=C(Br)C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(S2)C=C(Br)C=C1']",57,40,,,,-5.913678921479881,-2.217721977459486,2.806871641154758
22_40_01,-6.4794,-3.7136,3.364,0.0842,c1cnc2nc(-c3ccc(-c4cnc5nc(-c6ccc(-c7cnc8nc(-c9ccc(-c%10cnc%11nc(-c%12cccc%13nccnc%12%13)ccc%11c%10)c%10nccnc9%10)ccc8c7)c7nccnc67)ccc5c4)c4nccnc34)ccc2c1,BrC1=CN=C2N=C(Br)C=CC2=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CN=C2N=C(Br)C=CC2=C1']",22,40,,,,-6.382376843839644,-2.3853800612986986,2.7480680580553214
58_40_00001111,-6.2493,-3.7046,3.2030000000000003,0.7788,O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc6c(c5)C(=O)c5cc(-c7ccc8c(c7)C(=O)c7cc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13nccnc%12%13)c%12nccnc%11%12)c%11nccnc%10%11)c%10nccnc9%10)ccc7-8)ccc5-6)ccc3-4)cc21,BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O']",58,40,,,,-6.172638625374102,-2.37764992423644,2.6595879003075713
58_40_0011,-6.2367,-3.7331,3.213,0.8779,O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc(-c6ccc(-c7ccc8c(c7)C(=O)c7cc(-c9ccc%10c(c9)C(=O)c9cc(-c%11ccc(-c%12cccc%13nccnc%12%13)c%12nccnc%11%12)ccc9-%10)ccc7-8)c7nccnc67)c6nccnc56)ccc3-4)cc21,BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O']",58,40,,,,-6.16115361210741,-2.4021286916002595,2.6650835622794813
19_40_01,-6.3058,-3.5613,3.329,0.0354,c1ccc2nc(-c3ccc(-c4ccc5nc(-c6ccc(-c7ccc8nc(-c9ccc(-c%10ccc%11nc(-c%12cccc%13nccnc%12%13)ccc%11c%10)c%10nccnc9%10)ccc8c7)c7nccnc67)ccc5c4)c4nccnc34)ccc2c1,BrC1=CC=C2N=C(Br)C=CC2=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']",19,40,,,,-6.224138883276332,-2.254568964122919,2.7288332411536365
19_40_00001111,-6.313,-3.5816,3.355,0.5715,c1ccc2nc(-c3ccc4nc(-c5ccc6nc(-c7ccc8nc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13nccnc%12%13)c%12nccnc%11%12)c%11nccnc%10%11)c%10nccnc9%10)ccc8c7)ccc6c5)ccc4c3)ccc2c1,BrC1=CC=C2N=C(Br)C=CC2=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']",19,40,,,,-6.230701748000156,-2.272004717718903,2.7431219622806022
3_40_00001111,-6.1779,-3.5059,3.42,1.9682,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nccnc67)c6nccnc56)cc4)cc3)cc2)cc1,BrC1=CC=C(Br)C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C=C1']",4,40,,,,-6.107556883529514,-2.206985675984126,2.778843765098017
60_40_00001111,-5.7674,-3.5278,3.1180000000000003,2.2152,c1ccc2c(-c3c4ccccc4c(-c4c5ccccc5c(-c5c6ccccc6c(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10nccnc9%10)c9nccnc89)c8nccnc78)c7nccnc67)c6ccccc56)c5ccccc45)c4ccccc34)c3ccccc3cc2c1,BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",60,40,,,,-5.733382443372605,-2.2257956761689557,2.612874773546337
44_40_0011,-6.5334,-3.748,3.403,0.0094,c1cc(-c2ccc(-c3ncc(-c4ncc(-c5ccc(-c6ccc(-c7ncc(-c8nccc9cnccc89)c8cnccc78)c7nccnc67)c6nccnc56)c5cnccc45)c4cnccc34)c3nccnc23)c2nccnc2c1,BrC1=C2C=NC=CC2=C(Br)N=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",44,40,,,,-6.431598329268324,-2.414926362958888,2.76950113974577
44_40_01,-6.5469,-3.7356,3.4,0.0381,c1cc(-c2ncc(-c3ccc(-c4ncc(-c5ccc(-c6ncc(-c7ccc(-c8nccc9cnccc89)c8nccnc78)c7cnccc67)c6nccnc56)c5cnccc45)c4nccnc34)c3cnccc23)c2nccnc2c1,BrC1=C2C=NC=CC2=C(Br)N=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",44,40,,,,-6.443903700625493,-2.404275951895331,2.767852441154197
49_40_01,-5.5139,-3.7368,2.499,6.5634,c1cc(-c2cc3oc4cc(-c5ccc(-c6cc7oc8cc(-c9ccc(-c%10cc%11oc%12cc(-c%13ccc(-c%14cc%15oc%16ccoc%16c%15o%14)c%14nccnc%13%14)oc%12c%11o%10)c%10nccnc9%10)oc8c7o6)c6nccnc56)oc4c3o2)c2nccnc2c1,BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']",49,40,,,,-5.502314914554635,-2.4053066368369658,2.2726932974851115
49_40_00001111,-5.5333,-3.5675,2.841,5.6181,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6oc7cc(-c8cc9oc%10cc(-c%11cc%12oc%13cc(-c%14cc%15oc%16ccoc%16c%15o%14)oc%13c%12o%11)oc%10c9o8)oc7c6o5)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1,BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']",49,40,,,,-5.5199981889493825,-2.2598941696546975,2.4606449369244316
49_40_0011,-5.5353,-3.6624,2.756,5.136,c1cc(-c2ccc(-c3cc4oc5cc(-c6cc7oc8cc(-c9ccc(-c%10ccc(-c%11cc%12oc%13cc(-c%14cc%15oc%16ccoc%16c%15o%14)oc%13c%12o%11)c%11nccnc%10%11)c%10nccnc9%10)oc8c7o6)oc5c4o3)c3nccnc23)c2nccnc2c1,BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']",49,40,,,,-5.521821206928223,-2.3414041704556263,2.413931810163197
31_40_00001111,-6.3941,-3.4410000000000003,3.463,0.0707,c1cc(-c2cncc3c(-c4cncc5c(-c6cncc7c(-c8ccc(-c9ccc(-c%10ccc(-c%11cccc%12nccnc%11%12)c%11nccnc%10%11)c%10nccnc9%10)c9nccnc89)cccc67)cccc45)cccc23)c2cnccc2c1,BrC1=CN=CC2=C(Br)C=CC=C12,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",31,40,,,,-6.304625127042118,-2.15124279872406,2.8024751115772295
35_40_00001111,-6.0798,-3.4632,3.374,0.0112,c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10nccnc9%10)c9nccnc89)c8nccnc78)c7nccnc67)c6ccccc56)c5ccccc45)c4ccccc34)cccc2c1,BrC1=C2C=CC=CC2=C(Br)C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",35,40,,,,-6.018137851667412,-2.1703104701442983,2.7535637200272314
35_40_0011,-6.0962,-3.4227,3.495,0.0078,c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10nccnc9%10)c9nccnc89)c8ccccc78)c7ccccc67)c6nccnc56)c5nccnc45)c4ccccc34)cccc2c1,BrC1=C2C=CC=CC2=C(Br)C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",35,40,,,,-6.0330865990939,-2.1355248533641333,2.8200612298873415
37_40_00001111,-6.357,-3.4328,3.499,0.02,c1cnc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10nccnc9%10)c9nccnc89)c8nccnc78)c7nccnc67)c6ncccc56)c5ncccc45)c4ncccc34)cccc2c1,BrC1=C2C=CC=NC2=C(Br)C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",37,40,,,,-6.270808143534636,-2.144199784956224,2.8222594946761053
37_40_0011,-6.2837,-3.4624,3.494,0.0102,c1cnc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10nccnc9%10)c9nccnc89)c8ncccc78)c7ncccc67)c6nccnc56)c5nccnc45)c4ncccc34)cccc2c1,BrC1=C2C=CC=NC2=C(Br)C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",37,40,2.985842853512092,-5.9452460307970485,-1.7992353710774296,-6.20399453461015,-2.169623346849875,2.8195116636901503
15_40_01,-5.4871,-3.3815,2.945,1.6151,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8cscc78)c7nccnc67)c6cscc56)c5nccnc45)c4cscc34)c3nccnc23)c2cscc2c1,BrC1=CC=C(Br)C2=CSC=C12,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']",15,40,,,,-5.477886473638179,-2.100138003701349,2.5177998214322947
15_40_0011,-5.4213,-3.4358,3.009,2.4930000000000003,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7cscc67)c6cscc56)c5nccnc45)c4nccnc34)c3cscc23)c2cscc2c1,BrC1=CC=C(Br)C2=CSC=C12,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']",15,40,,,,-5.417909182134343,-2.1467764973103103,2.5529720580525184
15_40_00001111,-5.308,-3.5073,2.95,2.2593,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nccnc67)c6nccnc56)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1,BrC1=CC=C(Br)C2=CSC=C12,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']",15,40,,,,-5.314635213633057,-2.2081881417493663,2.5205476524182497
41_40_01,-6.3536,-3.5108,3.418,0.0065,c1ccc2c(-c3ccc(-c4cnc(-c5ccc(-c6cnc(-c7ccc(-c8cnc(-c9cccc%10nccnc9%10)c9ccccc89)c8nccnc78)c7ccccc67)c6nccnc56)c5ccccc45)c4nccnc34)nccc2c1,BrC1=C2C=CC=CC2=C(Br)N=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",41,40,,,,-6.267709012970608,-2.2111943061624673,2.777744632703635
41_40_00001111,-6.3886,-3.4463,3.443,0.0184,c1ccc2c(-c3cnc(-c4cnc(-c5cnc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10nccnc9%10)c9nccnc89)c8nccnc78)c7nccnc67)c6ccccc56)c5ccccc45)c4ccccc34)nccc2c1,BrC1=C2C=CC=CC2=C(Br)N=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",41,40,,,,-6.299611827600308,-2.1557949905496123,2.7914837876334095
2_40_00001111,-5.3352,-3.5738,2.787,3.4936,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nccnc67)c6nccnc56)s4)s3)s2)c1,BrC1=CC=C(Br)S1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",3,40,,,,-5.339428258145282,-2.2653052655982786,2.4309683622761176
2_40_01,-5.4147,-3.6839999999999997,2.424,4.1761,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)s7)c7nccnc67)s5)c5nccnc45)s3)c3nccnc23)c1,BrC1=CC=C(Br)S1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",3,40,,,,-5.411893222804171,-2.3599564994050475,2.231475832695787
51_40_01,-4.9489,-3.3917,2.605,4.7809,c1cc(-c2cc3cc4[nH]c(-c5ccc(-c6cc7cc8[nH]c(-c9ccc(-c%10cc%11cc%12[nH]c(-c%13ccc(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)c%14nccnc%13%14)cc%12cc%11[nH]%10)c%10nccnc9%10)cc8cc7[nH]6)c6nccnc56)cc4cc3[nH]2)c2nccnc2c1,BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']",51,40,,,,-4.987312335532336,-2.1088988257052423,2.330947314387357
51_40_00001111,-4.7649,-3.4495,3.122,4.5878,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6cc7[nH]c(-c8cc9cc%10[nH]c(-c%11cc%12cc%13[nH]c(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)cc%13cc%12[nH]%11)cc%10cc9[nH]8)cc7cc6[nH]5)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1,BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']",51,40,,,,-4.819594681479056,-2.1585434837273043,2.6150730383351006
34_40_0011,-6.3609,-3.5116,3.3960000000000004,0.0078,c1ccc2c(-c3cccc4c(-c5ccc(-c6ccc(-c7cccc8c(-c9cccc%10c(-c%11ccc(-c%12cccc%13nccnc%12%13)c%12nccnc%11%12)nccc9%10)nccc78)c7nccnc67)c6nccnc56)nccc34)nccc2c1,BrC1=C2C=CN=C(Br)C2=CC=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2C=CN=C(Br)C2=CC=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",34,40,,,,-6.274363028593374,-2.21188142945689,2.765654176365433
56_40_00001111,-6.0742,-3.5301,3.4730000000000003,0.0127,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11ccccc%11%12)ccc9%10)ccc78)ccc56)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']",56,40,,,,-6.013033401326661,-2.227771155640422,2.8079707735491395
