ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,IP_cal,EA_cal,Opticalgap_cal
19_19_01,-6.0268,-3.2363,4.247,8.7975,c1ccc2ncc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13ccc%14cc(-c%15ccc%16cc(-c%17ccc%18cc(-c%19ccc%20cc(-c%21ccc%22cc(-c%23ccc%24cccnc%24c%23)cnc%22c%21)cnc%20c%19)cnc%18c%17)cnc%16c%15)cnc%14c%13)cnc%12c%11)cnc%10c9)cnc8c7)cnc6c5)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CC=C2C=C(Br)C=NC2=C1,AB,"['AB', 'BrC1=CC=C2C=C(Br)C=NC2=C1', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20.0,20.0,5.969827875228151,1.975425125763572,3.2333350101749687
16_16_01,-5.7649,-4.4631,2.97,7.2795,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13nsnc%12%13)c%12nsnc%11%12)c%11nsnc%10%11)c%10nsnc9%10)c9nsnc89)c8nsnc78)c7nsnc67)c6nsnc56)c5nsnc45)c4nsnc34)c3nsnc23)c2nsnc2c1,BrC1=CC=C(Br)C2=NSN=C12,BrC1=CC=C(Br)C2=NSN=C12,AB,"['AB', 'BrC1=CC=C(Br)C2=NSN=C12', 'BrC1=CC=C(Br)C2=NSN=C12']",17.0,17.0,5.731103670899054,3.02912869776125,2.53153897636207
8_8_01,-5.0142,-3.1418,2.6630000000000003,12.8769,c1cc2oc(-c3cc4oc(-c5cc6oc(-c7cc8oc(-c9cc%10oc(-c%11cc%12oc(-c%13cc%14oc(-c%15cc%16oc(-c%17cc%18oc(-c%19cc%20oc(-c%21cc%22oc(-c%23cc%24occc%24o%23)cc%22o%21)cc%20o%19)cc%18o%17)cc%16o%15)cc%14o%13)cc%12o%11)cc%10o9)cc8o7)cc6o5)cc4o3)cc2o1,BrC1=CC2=C(O1)C=C(Br)O2,BrC1=CC2=C(O1)C=C(Br)O2,AB,"['AB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC2=C(O1)C=C(Br)O2']",9.0,9.0,5.046833872541461,1.8942586866098545,2.362822153824435
35_35_01,-5.9317,-3.0634,4.128,4.8421,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13ccncc%12%13)c%12ccncc%11%12)c%11ccncc%10%11)c%10ccncc9%10)c9ccncc89)c8ccncc78)c7ccncc67)c6ccncc56)c5ccncc45)c4ccncc34)c3ccncc23)c2ccncc2c1,BrC1=C2C=CN=CC2=C(Br)C=C1,BrC1=C2C=CN=CC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=C2C=CN=CC2=C(Br)C=C1']",36.0,36.0,5.8831433703343095,1.8269206037564003,3.1679366327092406
50_50_01,-4.4175,-2.3852,3.449,17.3616,c1cc2cc3[nH]c(-c4cc5cc6[nH]c(-c7cc8cc9[nH]c(-c%10cc%11cc%12[nH]c(-c%13cc%14cc%15[nH]c(-c%16cc%17cc%18[nH]c(-c%19cc%20cc%21[nH]c(-c%22cc%23cc%24[nH]c(-c%25cc%26cc%27[nH]c(-c%28cc%29cc%30[nH]c(-c%31cc%32cc%33[nH]c(-c%34cc%35cc%36[nH]ccc%36cc%35[nH]%34)cc%33cc%32[nH]%31)cc%30cc%29[nH]%28)cc%27cc%26[nH]%25)cc%24cc%23[nH]%22)cc%21cc%20[nH]%19)cc%18cc%17[nH]%16)cc%15cc%14[nH]%13)cc%12cc%11[nH]%10)cc9cc8[nH]7)cc6cc5[nH]4)cc3cc2[nH]1,BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1,BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1,AB,"['AB', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']",51.0,51.0,4.502936458554548,1.2444118309092977,2.794781184816556
1_1_01,-5.0962,-2.8891,2.739,4.8978,c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12ccco%12)o%11)o%10)o9)o8)o7)o6)o5)o4)o3)o2)c1,BrC1=CC=C(Br)O1,BrC1=CC=C(Br)O1,AB,"['AB', 'BrC1=CC=C(Br)O1', 'BrC1=CC=C(Br)O1']",2.0,2.0,5.1215776096739,1.6772136159839879,2.40458918481095
24_24_01,-6.4368,-3.8194,3.964,0.0039,c1cnc2cnc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13ccc%14cc(-c%15ccc%16cc(-c%17ccc%18cc(-c%19ccc%20cc(-c%21ccc%22cc(-c%23ccc%24ccncc%24n%23)ncc%22n%21)ncc%20n%19)ncc%18n%17)ncc%16n%15)ncc%14n%13)ncc%12n%11)ncc%10n9)ncc8n7)ncc6n5)ncc4n3)cc2c1,BrC1=NC2=CN=C(Br)C=C2C=C1,BrC1=NC2=CN=C(Br)C=C2C=C1,AB,"['AB', 'BrC1=NC2=CN=C(Br)C=C2C=C1', 'BrC1=NC2=CN=C(Br)C=C2C=C1']",25.0,25.0,6.34354656089035,2.4762521169861396,3.0778077763699176
32_32_01,-6.2758,-3.5185,3.8810000000000002,2.0355,c1cc2cncc(-c3cncc4c(-c5cncc6c(-c7cncc8c(-c9cncc%10c(-c%11cncc%12c(-c%13cncc%14c(-c%15cncc%16c(-c%17cncc%18c(-c%19cncc%20c(-c%21cncc%22c(-c%23cncc%24ccncc%23%24)cncc%21%22)cncc%19%20)cncc%17%18)cncc%15%16)cncc%13%14)cncc%11%12)cncc9%10)cncc78)cncc56)cncc34)c2cn1,BrC1=CN=CC2=C(Br)C=NC=C12,BrC1=CN=CC2=C(Br)C=NC=C12,AB,"['AB', 'BrC1=CN=CC2=C(Br)C=NC=C12', 'BrC1=CN=CC2=C(Br)C=NC=C12']",33.0,33.0,6.196793613593731,2.217807867871287,3.0321937820030653
42_42_01,-6.296,-4.1622,3.447,5.8732,c1cnc2c(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8cnc(-c9cnc(-c%10cnc(-c%11cnc(-c%12cnc(-c%13cncc%14ncccc%13%14)c%13ncccc%12%13)c%12ncccc%11%12)c%11ncccc%10%11)c%10ncccc9%10)c9ncccc89)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)nccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=C2C=CC=NC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=C2C=CC=NC2=C(Br)N=C1']",43.0,43.0,6.215206095180015,2.7706844486463975,2.7936820524221737
21_21_01,-6.5078,-3.9221,3.7680000000000002,0.0002,c1cnc2ncc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13ccc%14cc(-c%15ccc%16cc(-c%17ccc%18cc(-c%19ccc%20cc(-c%21ccc%22cc(-c%23ccc%24cccnc%24n%23)cnc%22n%21)cnc%20n%19)cnc%18n%17)cnc%16n%15)cnc%14n%13)cnc%12n%11)cnc%10n9)cnc8n7)cnc6n5)cnc4n3)cc2c1,BrC1=CN=C2N=C(Br)C=CC2=C1,BrC1=CN=C2N=C(Br)C=CC2=C1,AB,"['AB', 'BrC1=CN=C2N=C(Br)C=CC2=C1', 'BrC1=CN=C2N=C(Br)C=CC2=C1']",22.0,22.0,6.40826369913917,2.564461569907693,2.970092801720483
6_6_01,-6.4015,-4.2961,3.1210000000000004,0.0148,c1cnc(-c2cnc(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8cnc(-c9cnc(-c%10cnc(-c%11cnc(-c%12cnccn%12)cn%11)cn%10)cn9)cn8)cn7)cn6)cn5)cn4)cn3)cn2)cn1,BrC1=CN=C(Br)C=N1,BrC1=CN=C(Br)C=N1,AB,"['AB', 'BrC1=CN=C(Br)C=N1', 'BrC1=CN=C(Br)C=N1']",7.0,7.0,6.311370293563825,2.885691710050448,2.6145234721379103
20_20_01,-6.1856,-3.6698,4.005,13.0827,c1cnc2cc(-c3cnc4cc(-c5cnc6cc(-c7cnc8cc(-c9cnc%10cc(-c%11cnc%12cc(-c%13cnc%14cc(-c%15cnc%16cc(-c%17cnc%18cc(-c%19cnc%20cc(-c%21cnc%22cc(-c%23cnc%24ccncc%24c%23)ncc%22c%21)ncc%20c%19)ncc%18c%17)ncc%16c%15)ncc%14c%13)ncc%12c%11)ncc%10c9)ncc8c7)ncc6c5)ncc4c3)ncc2c1,BrC1=CN=C2C=C(Br)N=CC2=C1,BrC1=CN=C2C=C(Br)N=CC2=C1,AB,"['AB', 'BrC1=CN=C2C=C(Br)N=CC2=C1', 'BrC1=CN=C2C=C(Br)N=CC2=C1']",21.0,21.0,6.114575502748047,2.347760060929038,3.1003399904547484
7_7_01,-6.7885,-5.1555,1.7619999999999998,0.009,c1nnc(-c2nnc(-c3nnc(-c4nnc(-c5nnc(-c6nnc(-c7nnc(-c8nnc(-c9nnc(-c%10nnc(-c%11nnc(-c%12nncnn%12)nn%11)nn%10)nn9)nn8)nn7)nn6)nn5)nn4)nn3)nn2)nn1,BrC1=NN=C(Br)N=N1,BrC1=NN=C(Br)N=N1,AB,"['AB', 'BrC1=NN=C(Br)N=N1', 'BrC1=NN=C(Br)N=N1']",8.0,8.0,6.664124272469364,3.623833909084361,1.8676630101553495
47_47_01,-3.591,-1.4987,3.2239999999999998,14.2561,c1cc2[nH]c3cc(-c4cc5[nH]c6cc(-c7cc8[nH]c9cc(-c%10cc%11[nH]c%12cc(-c%13cc%14[nH]c%15cc(-c%16cc%17[nH]c%18cc(-c%19cc%20[nH]c%21cc(-c%22cc%23[nH]c%24cc(-c%25cc%26[nH]c%27cc(-c%28cc%29[nH]c%30cc(-c%31cc%32[nH]c%33cc(-c%34cc%35[nH]c%36cc[nH]c%36c%35[nH]%34)[nH]c%33c%32[nH]%31)[nH]c%30c%29[nH]%28)[nH]c%27c%26[nH]%25)[nH]c%24c%23[nH]%22)[nH]c%21c%20[nH]%19)[nH]c%18c%17[nH]%16)[nH]c%15c%14[nH]%13)[nH]c%12c%11[nH]%10)[nH]c9c8[nH]7)[nH]c6c5[nH]4)[nH]c3c2[nH]1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AB,"['AB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1']",48.0,48.0,3.7495742787989195,0.48299333027680547,2.6711287904485825
29_29_01,-6.3747,-3.9794,3.502,0.0001,c1cnc2c(-c3ccnc4c(-c5ccnc6c(-c7ccnc8c(-c9ccnc%10c(-c%11ccnc%12c(-c%13ccnc%14c(-c%15ccnc%16c(-c%17ccnc%18c(-c%19ccnc%20c(-c%21ccnc%22c(-c%23ccnc%24cccnc%23%24)ccnc%21%22)ccnc%19%20)ccnc%17%18)ccnc%15%16)ccnc%13%14)ccnc%11%12)ccnc9%10)ccnc78)ccnc56)ccnc34)ccnc2c1,BrC1=CC=NC2=C(Br)C=CN=C12,BrC1=CC=NC2=C(Br)C=CN=C12,AB,"['AB', 'BrC1=CC=NC2=C(Br)C=CN=C12', 'BrC1=CC=NC2=C(Br)C=CN=C12']",30.0,30.0,6.286941852647368,2.613676775870741,2.8239081932676786
45_45_01,-6.3233,-3.9874,3.682,0.0028,c1cc2c(-c3nccc4c(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16c(-c%17nccc%18c(-c%19nccc%20c(-c%21nccc%22c(-c%23nccc%24cnccc%23%24)nccc%21%22)nccc%19%20)nccc%17%18)nccc%15%16)nccc%13%14)nccc%11%12)nccc9%10)nccc78)nccc56)nccc34)nccc2cn1,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=NC=CC2=C(Br)N=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46.0,46.0,6.24009029059118,2.620548008814971,2.9228301087620574
33_33_01,-6.0701,-3.253,4.103,5.4567,c1cc(-c2nccc3c(-c4nccc5c(-c6nccc7c(-c8nccc9c(-c%10nccc%11c(-c%12nccc%13c(-c%14nccc%15c(-c%16nccc%17c(-c%18nccc%19c(-c%20nccc%21c(-c%22nccc%23ccccc%22%23)cccc%20%21)cccc%18%19)cccc%16%17)cccc%14%15)cccc%12%13)cccc%10%11)cccc89)cccc67)cccc45)cccc23)c2ccncc2c1,BrC1=C2C=CN=C(Br)C2=CC=C1,BrC1=C2C=CN=C(Br)C2=CC=C1,AB,"['AB', 'BrC1=C2C=CN=C(Br)C2=CC=C1', 'BrC1=C2C=CN=C(Br)C2=CC=C1']",34.0,34.0,6.009296214470037,1.9897688245346523,3.1541974777794657
41_41_01,-6.2907,-3.8604,3.764,5.2467,c1cc2c(-c3ncc(-c4ncc(-c5ncc(-c6ncc(-c7ncc(-c8ncc(-c9ncc(-c%10ncc(-c%11ncc(-c%12ncc(-c%13nccc%14ccncc%13%14)c%13ccncc%12%13)c%12ccncc%11%12)c%11ccncc%10%11)c%10ccncc9%10)c9ccncc89)c8ccncc78)c7ccncc67)c6ccncc56)c5ccncc45)c4ccncc34)cncc2cn1,BrC1=C2C=CN=CC2=C(Br)N=C1,BrC1=C2C=CN=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=C2C=CN=CC2=C(Br)N=C1']",42.0,42.0,6.2103750975360885,2.511467185825319,2.967894536931719
44_44_01,-6.4303,-3.9238,3.8,4.3166,c1cnc2c(-c3ncc(-c4ncc(-c5ncc(-c6ncc(-c7ncc(-c8ncc(-c9ncc(-c%10ncc(-c%11ncc(-c%12ncc(-c%13nccc%14ncccc%13%14)c%13ncccc%12%13)c%12ncccc%11%12)c%11ncccc%10%11)c%10ncccc9%10)c9ncccc89)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)cncc2c1,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",45.0,45.0,6.33762175245912,2.565921706908342,2.9876789200305947
26_26_01,-6.2239,-3.3594,4.124,4.7275,c1cnc2c(-c3ccnc4c(-c5ccnc6c(-c7ccnc8c(-c9ccnc%10c(-c%11ccnc%12c(-c%13ccnc%14c(-c%15ccnc%16c(-c%17ccnc%18c(-c%19ccnc%20c(-c%21ccnc%22c(-c%23ccnc%24ccccc%23%24)cccc%21%22)cccc%19%20)cccc%17%18)cccc%15%16)cccc%13%14)cccc%11%12)cccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=CC=NC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=CC=NC2=C(Br)C=CC=C12']",27.0,27.0,6.1494862970428334,2.081156222692912,3.1657383679204765
43_43_01,-6.2206,-3.9103,3.66,5.3458,c1cc2c(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8cnc(-c9cnc(-c%10cnc(-c%11cnc(-c%12cnc(-c%13cncc%14ccncc%13%14)c%13ccncc%12%13)c%12ccncc%11%12)c%11ccncc%10%11)c%10ccncc9%10)c9ccncc89)c8ccncc78)c7ccncc67)c6ccncc56)c5ccncc45)c4ccncc34)nccc2cn1,BrC1=C2C=NC=CC2=C(Br)N=C1,BrC1=C2C=NC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=C2C=NC=CC2=C(Br)N=C1']",44.0,44.0,6.146478317377747,2.5543265013149536,2.910739652423856
38_38_01,-6.1686,-3.6696,3.783,4.5076,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13ncncc%12%13)c%12ncncc%11%12)c%11ncncc%10%11)c%10ncncc9%10)c9ncncc89)c8ncncc78)c7ncncc67)c6ncncc56)c5ncncc45)c4ncncc34)c3ncncc23)c2ncncc2c1,BrC1=C2C=NC=NC2=C(Br)C=C1,BrC1=C2C=NC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2C=NC=NC2=C(Br)C=C1', 'BrC1=C2C=NC=NC2=C(Br)C=C1']",39.0,39.0,6.099079849927906,2.347588280105432,2.9783362946783476
30_30_01,-6.0958,-3.0519,4.28,4.4408,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9cccc%10c(-c%11cccc%12c(-c%13cccc%14c(-c%15cccc%16c(-c%17cccc%18c(-c%19cccc%20c(-c%21cccc%22c(-c%23cccc%24ccncc%23%24)cncc%21%22)cncc%19%20)cncc%17%18)cncc%15%16)cncc%13%14)cncc%11%12)cncc9%10)cncc78)cncc56)cncc34)cncc2c1,BrC1=CN=CC2=C(Br)C=CC=C12,BrC1=CN=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CN=CC2=C(Br)C=CC=C12', 'BrC1=CN=CC2=C(Br)C=CC=C12']",31.0,31.0,6.032721995498131,1.8170432063990694,3.2514706946822716
32_31_000111,-6.2647,-3.6064,3.978,2.5623,c1cc2c(-c3nccc4c(-c5nccc6c(-c7cncc8c(-c9cncc%10c(-c%11cncc%12c(-c%13nccc%14c(-c%15nccc%16c(-c%17nccc%18c(-c%19cncc%20c(-c%21cncc%22c(-c%23cncc%24ccncc%23%24)cncc%21%22)cncc%19%20)cncc%17%18)cncc%15%16)cncc%13%14)cncc%11%12)cncc9%10)cncc78)cncc56)cncc34)cncc2cn1,BrC1=CN=CC2=C(Br)C=NC=C12,BrC1=CN=CC2=C(Br)N=CC=C12,AAABBB,"['AAABBB', 'BrC1=CN=CC2=C(Br)C=NC=C12', 'BrC1=CN=CC2=C(Br)N=CC=C12']",33.0,32.0,6.186675863811169,2.2933055398460147,3.085501703130592
32_31_01,-6.3107,-3.6202,3.986,2.5121,c1cc2c(-c3cncc4c(-c5nccc6c(-c7cncc8c(-c9nccc%10c(-c%11cncc%12c(-c%13nccc%14c(-c%15cncc%16c(-c%17nccc%18c(-c%19cncc%20c(-c%21nccc%22c(-c%23cncc%24ccncc%23%24)cncc%21%22)cncc%19%20)cncc%17%18)cncc%15%16)cncc%13%14)cncc%11%12)cncc9%10)cncc78)cncc56)cncc34)cncc2cn1,BrC1=CN=CC2=C(Br)C=NC=C12,BrC1=CN=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CN=CC2=C(Br)C=NC=C12', 'BrC1=CN=CC2=C(Br)N=CC=C12']",33.0,32.0,6.228605277324489,2.3051584166748116,3.0898982327081197
32_31_0011,-6.3247,-3.6005,4.008,3.4793,c1cc2c(-c3nccc4c(-c5cncc6c(-c7cncc8c(-c9nccc%10c(-c%11nccc%12c(-c%13cncc%14c(-c%15cncc%16c(-c%17nccc%18c(-c%19nccc%20c(-c%21cncc%22c(-c%23cncc%24ccncc%23%24)cncc%21%22)cncc%19%20)cncc%17%18)cncc%15%16)cncc%13%14)cncc%11%12)cncc9%10)cncc78)cncc56)cncc34)cncc2cn1,BrC1=CN=CC2=C(Br)C=NC=C12,BrC1=CN=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CN=CC2=C(Br)C=NC=C12', 'BrC1=CN=CC2=C(Br)N=CC=C12']",33.0,32.0,6.241366403176369,2.288238005549645,3.1019886890463213
20_31_0011,-6.3244,-3.6586,4.0280000000000005,8.4023,c1cnc2cc(-c3cnc4cc(-c5cncc6c(-c7cncc8c(-c9cnc%10cc(-c%11cnc%12cc(-c%13cncc%14c(-c%15cncc%16c(-c%17cnc%18cc(-c%19cnc%20cc(-c%21cncc%22c(-c%23cncc%24cnccc%23%24)nccc%21%22)ncc%20c%19)ncc%18c%17)nccc%15%16)nccc%13%14)ncc%12c%11)ncc%10c9)nccc78)nccc56)ncc4c3)ncc2c1,BrC1=CN=C2C=C(Br)N=CC2=C1,BrC1=CN=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CN=C2C=C(Br)N=CC2=C1', 'BrC1=CN=CC2=C(Br)N=CC=C12']",21.0,32.0,6.241092950479542,2.3381403348071155,3.1129800129901413
20_31_01,-6.3064,-3.6554,4.084,6.2988,c1cnc2cc(-c3cncc4c(-c5cnc6cc(-c7cncc8c(-c9cnc%10cc(-c%11cncc%12c(-c%13cnc%14cc(-c%15cncc%16c(-c%17cnc%18cc(-c%19cncc%20c(-c%21cnc%22cc(-c%23cncc%24cnccc%23%24)ncc%22c%21)nccc%19%20)ncc%18c%17)nccc%15%16)ncc%14c%13)nccc%11%12)ncc%10c9)nccc78)ncc6c5)nccc34)ncc2c1,BrC1=CN=C2C=C(Br)N=CC2=C1,BrC1=CN=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CN=C2C=C(Br)N=CC2=C1', 'BrC1=CN=CC2=C(Br)N=CC=C12']",21.0,32.0,6.224685788669983,2.335391841629424,3.1437557200328365
26_31_000111,-6.2362,-3.6376,3.938,3.6847,c1cnc2c(-c3ccnc4c(-c5ccnc6c(-c7cncc8c(-c9cncc%10c(-c%11cncc%12c(-c%13ccnc%14c(-c%15ccnc%16c(-c%17ccnc%18c(-c%19cncc%20c(-c%21cncc%22c(-c%23cncc%24cnccc%23%24)nccc%21%22)nccc%19%20)cccc%17%18)cccc%15%16)cccc%13%14)nccc%11%12)nccc9%10)nccc78)cccc56)cccc34)cccc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=CN=CC2=C(Br)N=CC=C12,AAABBB,"['AAABBB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=CN=CC2=C(Br)N=CC=C12']",27.0,32.0,6.160697857612699,2.320103348328512,3.063519055242952
26_31_01,-6.2327,-3.5388,3.971,3.2412,c1cnc2c(-c3cncc4c(-c5ccnc6c(-c7cncc8c(-c9ccnc%10c(-c%11cncc%12c(-c%13ccnc%14c(-c%15cncc%16c(-c%17ccnc%18c(-c%19cncc%20c(-c%21ccnc%22c(-c%23cncc%24cnccc%23%24)cccc%21%22)nccc%19%20)cccc%17%18)nccc%15%16)cccc%13%14)nccc%11%12)cccc9%10)nccc78)cccc56)nccc34)cccc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=CN=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=CN=CC2=C(Br)N=CC=C12']",27.0,32.0,6.157507576149729,2.235243621467271,3.0816547397502547
26_31_000000111111,-6.247,-3.6653,3.888,2.8531,c1cnc2c(-c3ccnc4c(-c5ccnc6c(-c7ccnc8c(-c9ccnc%10c(-c%11ccnc%12c(-c%13cncc%14c(-c%15cncc%16c(-c%17cncc%18c(-c%19cncc%20c(-c%21cncc%22c(-c%23cncc%24cnccc%23%24)nccc%21%22)nccc%19%20)nccc%17%18)nccc%15%16)nccc%13%14)cccc%11%12)cccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=CN=CC2=C(Br)N=CC=C12,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=CN=CC2=C(Br)N=CC=C12']",27.0,32.0,6.170542154698435,2.3438949923979084,3.036040745383402
26_31_0011,-6.209,-3.5665,3.911,1.7223,c1cnc2c(-c3ccnc4c(-c5cncc6c(-c7cncc8c(-c9ccnc%10c(-c%11ccnc%12c(-c%13cncc%14c(-c%15cncc%16c(-c%17ccnc%18c(-c%19ccnc%20c(-c%21cncc%22c(-c%23cncc%24cnccc%23%24)nccc%21%22)cccc%19%20)cccc%17%18)nccc%15%16)nccc%13%14)cccc%11%12)cccc9%10)nccc78)nccc56)cccc34)cccc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=CN=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=CN=CC2=C(Br)N=CC=C12']",27.0,32.0,6.135904813100474,2.2590352655366672,3.048680767918795
45_31_01,-6.3738,-3.8246,3.807,5.3336,c1cc2c(-c3nccc4c(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16c(-c%17nccc%18c(-c%19nccc%20c(-c%21nccc%22c(-c%23nccc%24cnccc%23%24)cncc%21%22)nccc%19%20)cncc%17%18)nccc%15%16)cncc%13%14)nccc%11%12)cncc9%10)nccc78)cncc56)nccc34)cncc2cn1,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=CN=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CN=CC2=C(Br)N=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46.0,32.0,6.286121494556891,2.4807184183998894,2.9915258834109317
11_31_000111,-5.1979,-3.4867,3.633,3.9374,c1cc(-c2ccc(-c3ccc(-c4cncc5c(-c6cncc7c(-c8cncc9c(-c%10ccc(-c%11ccc(-c%12ccc(-c%13cncc%14c(-c%15cncc%16c(-c%17cncc%18cnccc%17%18)nccc%15%16)nccc%13%14)c%13cc[nH]c%12%13)c%12cc[nH]c%11%12)c%11cc[nH]c%10%11)nccc89)nccc67)nccc45)c4cc[nH]c34)c3cc[nH]c23)c2cc[nH]c2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=CN=CC2=C(Br)N=CC=C12,AAABBB,"['AAABBB', 'BrC1=CC=C(Br)C2=C1NC=C2', 'BrC1=CN=CC2=C(Br)N=CC=C12']",12.0,32.0,5.214278073897915,2.1904947169179727,2.8959013650996988
11_31_0011,-5.3555,-3.3869,3.6060000000000003,3.745,c1cc(-c2ccc(-c3cncc4c(-c5cncc6c(-c7ccc(-c8ccc(-c9cncc%10c(-c%11cncc%12c(-c%13ccc(-c%14ccc(-c%15cncc%16c(-c%17cncc%18cnccc%17%18)nccc%15%16)c%15cc[nH]c%14%15)c%14cc[nH]c%13%14)nccc%11%12)nccc9%10)c9cc[nH]c89)c8cc[nH]c78)nccc56)nccc34)c3cc[nH]c23)c2cc[nH]c2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=CN=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1NC=C2', 'BrC1=CN=CC2=C(Br)N=CC=C12']",12.0,32.0,5.357931890630506,2.1047760859387026,2.881063077775542
