ID	xTB_IP	xTB_EA	xTB_Opticalgap	xTB_oscillator_strength	Smiles	A	B	Sequence	check	Monomer_no_A	Monomer_no_B	Optical_gap	IP	EA	IP_cal	EA_cal	Opticalgap_cal	V_oc_expPCBM
53_7_00001111	-5.4671	-4.5874	1.703	0.0117	c1nnc(-c2nnc(-c3nnc(-c4nnc(-c5cc6cc7sc(-c8cc9cc%10sc(-c%11cc%12cc%13sc(-c%14cc%15cc%16sccc%16cc%15s%14)cc%13cc%12s%11)cc%10cc9s8)cc7cc6s5)nn4)nn3)nn2)nn1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=NN=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1', 'BrC1=NN=C(Br)N=N1']	53	8				-5.459656293849781	-3.1358904796322253	1.835238604521081	1.269483258810348
53_7_0011	-5.7026	-4.2876	1.7530000000000001	0.0071	c1nnc(-c2nnc(-c3cc4cc5sc(-c6cc7cc8sc(-c9nnc(-c%10nnc(-c%11cc%12cc%13sc(-c%14cc%15cc%16sccc%16cc%15s%14)cc%13cc%12s%11)nn%10)nn9)cc8cc7s6)cc5cc4s3)nn2)nn1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=NN=C(Br)N=N1	AABB	['AABB', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1', 'BrC1=NN=C(Br)N=N1']	53	8				-5.67431666085819	-2.878391025047205	1.8627169143806304	1.4841199621891994
11_54_00001111	-4.6964	-3.3514	2.2880000000000003	4.9651	c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)Cc3cc(-c5ccc6c(c5)Cc5cc(-c7ccc8c(c7)Cc7cc(-c9sc(-c%10sc(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)ccc7-8)ccc5-6)ccc3-4)ccc1-2	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1']	11	54	1.8659472298704816	-4.892440309704216	-2.2112075537477685	-4.757156315703786	-2.074284989748683	2.1567348298778115	0.5670607225297446
11_20_00001111	-4.7755	-3.4447	2.294	5.0815	c1cnc2cc(-c3cnc4cc(-c5cnc6cc(-c7cnc8cc(-c9sc(-c%10sc(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)ccc8c7)ccc6c5)ccc4c3)ccc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC=C2C=C(Br)C=NC2=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C2C=C(Br)C=NC2=C1']	11	20				-4.829256676766908	-2.1544207439607663	2.1600322270609578	0.639153135426846
11_1_00001111	-4.7903	-3.301	2.197	3.6432	c1coc(-c2ccc(-c3ccc(-c4ccc(-c5sc(-c6sc(-c7sc(-c8scc9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)o4)o3)o2)c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC=C(Br)O1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)O1']	11	2				-4.842747009810324	-2.0309962222000344	2.106724305933432	0.652641981329211
11_1_0011	-4.7399	-3.2864	2.198	4.8623	c1coc(-c2ccc(-c3sc(-c4sc(-c5ccc(-c6ccc(-c7sc(-c8scc9ccccc89)c8ccccc78)o6)o5)c5ccccc45)c4ccccc34)o2)c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC=C(Br)O1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)O1']	11	2				-4.7968069567435565	-2.0184562220768143	2.1072738721306226	0.6067069925806163
16_1_01	-5.7236	-3.8806	2.247	4.0754	c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nonc89)o7)c7nonc67)o5)c5nonc45)o3)c3nonc23)c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=CC=C(Br)O1	AB	['AB', 'BrC1=CC=C(Br)C2=NON=C12', 'BrC1=CC=C(Br)O1']	16	2				-5.693458349636009	-2.528817049009501	2.134202615792981	1.5032595408344465
11_49_0011	-4.8672	-3.4658	2.1590000000000003	7.9923	c1ccc2c(-c3sc(-c4cc5oc6cc(-c7cc8oc9cc(-c%10sc(-c%11sc(-c%12cc%13oc%14cc(-c%15cc%16oc%17ccoc%17c%16o%15)oc%14c%13o%12)c%12ccccc%11%12)c%11ccccc%10%11)oc9c8o7)oc6c5o4)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']	11	49				-4.912842051096723	-2.1725436208511733	2.085840790440174	0.7227292955110962
11_49_00001111	-4.7145	-3.509	2.175	7.5826	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6cc7oc8cc(-c9cc%10oc%11cc(-c%12cc%13oc%14cc(-c%15cc%16oc%17ccoc%17c%16o%15)oc%14c%13o%12)oc%11c%10o9)oc8c7o6)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']	11	49				-4.773654628412288	-2.209648278750015	2.0946338495952297	0.5835572165049348
16_49_0011	-5.6113	-4.0048	2.149	8.975	c1cc(-c2ccc(-c3cc4oc5cc(-c6cc7oc8cc(-c9ccc(-c%10ccc(-c%11cc%12oc%13cc(-c%14cc%15oc%16ccoc%16c%15o%14)oc%13c%12o%11)c%11nonc%10%11)c%10nonc9%10)oc8c7o6)oc5c4o3)c3nonc23)c2nonc2c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	AABB	['AABB', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1', 'BrC1=CC=C(Br)C2=NON=C12']	16	49	1.374386861175366	-5.141317615306582	-2.8780525259355763	-5.591095890124143	-2.6354929404686733	2.080345128468264	1.4009083655077161
16_49_00001111	-5.5542	-4.0536	2.181	2.6594	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6oc7cc(-c8cc9oc%10cc(-c%11cc%12oc%13cc(-c%14cc%15oc%16ccoc%16c%15o%14)oc%13c%12o%11)oc%10c9o8)oc7c6o5)c5nonc45)c4nonc34)c3nonc23)c2nonc2c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1', 'BrC1=CC=C(Br)C2=NON=C12']	16	49				-5.539048726828262	-2.677407461428476	2.0979312467783755	1.3488669397627806
16_49_01	-5.6032	-3.9683	2.171	6.3923	c1cc(-c2cc3oc4cc(-c5ccc(-c6cc7oc8cc(-c9ccc(-c%10cc%11oc%12cc(-c%13ccc(-c%14cc%15oc%16ccoc%16c%15o%14)c%14nonc%13%14)oc%12c%11o%10)c%10nonc9%10)oc8c7o6)c6nonc56)oc4c3o2)c2nonc2c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	AB	['AB', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1', 'BrC1=CC=C(Br)C2=NON=C12']	16	49				-5.5837126673098405	-2.604142940160623	2.092435584806465	1.3935259566016909
11_6_0011	-5.2481	-3.8212	2.323	5.8902	c1ccc2c(-c3sc(-c4cnc(-c5cnc(-c6sc(-c7sc(-c8cnc(-c9cnccn9)cn8)c8ccccc78)c7ccccc67)cn5)cn4)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CN=C(Br)C=N1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CN=C(Br)C=N1']	11	7				-5.260035825166799	-2.4777981443985935	2.175969646779497	1.0698847957956166
11_6_00001111	-4.9736	-3.7599	2.204	5.2864	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6cnc(-c7cnc(-c8cnc(-c9cnccn9)cn8)cn7)cn6)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CN=C(Br)C=N1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CN=C(Br)C=N1']	11	7				-5.00982660757101	-2.42514732196343	2.1105712693137693	0.8197031606470184
7_15_0011	-5.7403	-4.2126	1.7469999999999999	0.0076	c1cc(-c2ccc(-c3nnc(-c4nnc(-c5ccc(-c6ccc(-c7nnc(-c8nncnn8)nn7)c7cscc67)c6cscc56)nn4)nn3)c3cscc23)c2cscc2c1	BrC1=NN=C(Br)N=N1	BrC1=CC=C(Br)C2=CSC=C12	AABB	['AABB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=NN=C(Br)N=N1']	8	15				-5.7086805497593245	-2.813973216195048	1.8594195171974848	1.5184800628999549
11_15_00001111	-4.7836	-3.2916	2.217	3.7042	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5sc(-c6sc(-c7sc(-c8scc9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC=C(Br)C2=CSC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)C2=CSC=C12']	11	15				-4.83663989958121	-2.022922523490564	2.1177156298772517	0.6465355443328704
11_32_00001111	-4.8419	-3.5849	2.324	4.0376	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6cncc7c(-c8cncc9c(-c%10cncc%11c(-c%12cncc%13cnccc%12%13)nccc%10%11)nccc89)nccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CN=CC2=C(Br)N=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CN=CC2=C(Br)N=CC=C12']	11	32				-4.889780873664397	-2.274839101308398	2.176519212976688	0.6996706602861071
11_43_00001111	-4.8404	-3.7079	2.226	4.4938	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6cnc(-c7cnc(-c8cnc(-c9cncc%10ncccc9%10)c9ncccc89)c8ncccc78)c7ncccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=C2C=CC=NC2=C(Br)N=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=CC=NC2=C(Br)N=C1']	11	43				-4.888413610180266	-2.3804843078259346	2.1226617256519704	0.6983035475257313
11_43_0011	-5.2173	-3.7072	2.276	4.2967	c1ccc2c(-c3sc(-c4cnc(-c5cnc(-c6sc(-c7sc(-c8cnc(-c9cncc%10ncccc9%10)c9ncccc89)c8ccccc78)c7ccccc67)c6ncccc56)c5ncccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=C2C=CC=NC2=C(Br)N=C1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=CC=NC2=C(Br)N=C1']	11	43				-5.231961348292663	-2.379883074943314	2.1501400355115203	1.0418134137825865
11_44_0011	-5.2331	-3.7205	2.342	4.4333	c1ccc2c(-c3sc(-c4cnc(-c5cnc(-c6sc(-c7sc(-c8cnc(-c9cncc%10ccncc9%10)c9ccncc89)c8ccccc78)c7ccccc67)c6ccncc56)c5ccncc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=C2C=NC=CC2=C(Br)N=C1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=NC=CC2=C(Br)N=C1']	11	44				-5.2463631903255	-2.391306499713097	2.186411404526126	1.0562136681918692
11_38_00001111	-4.8136	-3.5093	2.29	4.7727	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5sc(-c6sc(-c7sc(-c8scc9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5cnncc45)c4cnncc34)c3cnncc23)c2cnncc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=C2C=NN=CC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=NN=CC2=C(Br)C=C1']	11	38				-4.8639851692638105	-2.2099059499854237	2.157833962272194	0.6738777995403675
11_56_00001111	-4.8068	-3.3532	2.275	4.0619	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ccc7c(c6)oc6cc(-c8ccc9c(c8)oc8cc(-c%10ccc%11c(c%10)oc%10cc(-c%12ccc%13c(c%12)oc%12ccccc%12%13)ccc%10%11)ccc89)ccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']	11	56				-4.857786908135754	-2.075831017161135	2.149590469314329	0.6676802216933344
11_5_00001111	-5.0074	-3.7893	2.213	5.2267	c1cnc(-c2cnc(-c3cnc(-c4cnc(-c5sc(-c6sc(-c7sc(-c8scc9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)nc4)nc3)nc2)nc1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CN=C(Br)N=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CN=C(Br)N=C1']	11	6				-5.040635611413405	-2.4503991030334755	2.1155173650884875	0.8505087681807977
7_9_00001111	-5.7319	-4.5891	0.12	0.0001	c1nnc(-c2nnc(-c3nnc(-c4nnc(-c5cc6oc(-c7cc8oc(-c9cc%10oc(-c%11cc%12occc%12o%11)cc%10o9)cc8o7)cc6o5)nn4)nn3)nn2)nn1	BrC1=NN=C(Br)N=N1	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=NN=C(Br)N=N1']	8	9				-5.701023874248196	-3.137350616632874	0.9652753143677378	1.5108242314418554
11_9_01	-4.7866	-3.4266	2.215	7.3382	c1ccc2c(-c3cc4oc(-c5sc(-c6cc7oc(-c8sc(-c9cc%10oc(-c%11sc(-c%12cc%13occc%13o%12)c%12ccccc%11%12)cc%10o9)c9ccccc89)cc7o6)c6ccccc56)cc4o3)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC2=C(O1)C=C(Br)O2	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(O1)C=C(Br)O2']	11	9				-4.83937442654947	-2.1388745794244457	2.1166164974828696	0.6492697698536196
11_9_0011	-4.7939	-3.4193	2.188	7.0914	c1ccc2c(-c3sc(-c4cc5oc(-c6cc7oc(-c8sc(-c9sc(-c%10cc%11oc(-c%12cc%13occc%13o%12)cc%11o%10)c%10ccccc9%10)c9ccccc89)cc7o6)cc5o4)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(O1)C=C(Br)O2']	11	9				-4.846028442172236	-2.132604579362836	2.101778210158713	0.6559230519541108
16_9_01	-5.6408	-3.9732	2.173	6.7842	c1cc(-c2cc3oc(-c4ccc(-c5cc6oc(-c7ccc(-c8cc9oc(-c%10ccc(-c%11cc%12occc%12o%11)c%11nonc%10%11)cc9o8)c8nonc78)cc6o5)c5nonc45)cc3o2)c2nonc2c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=CC2=C(O1)C=C(Br)O2	AB	['AB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=C(Br)C2=NON=C12']	16	9				-5.617985405312033	-2.6083515703389635	2.093534717200848	1.4277949164617545
16_9_0011	-5.6479	-3.9447	2.211	6.9815	c1cc(-c2ccc(-c3cc4oc(-c5cc6oc(-c7ccc(-c8ccc(-c9cc%10oc(-c%11cc%12occc%12o%11)cc%10o9)c9nonc89)c8nonc78)cc6o5)cc4o3)c3nonc23)c2nonc2c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=C(Br)C2=NON=C12']	16	9				-5.624457119136915	-2.5838728029751445	2.114418232694105	1.4342659168608625
