ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,IP_cal,EA_cal,Opticalgap_cal
23_44_0011,-6.3609,-3.6892,3.762,7.4968,c1cnc2c(-c3ncc(-c4cc5cnc(-c6cc7cnc(-c8ncc(-c9ncc(-c%10cc%11cnc(-c%12cc%13cnc(-c%14ncc(-c%15ncc(-c%16cc%17cnc(-c%18cc%19cnccc%19cn%18)cc%17cn%16)c%16ncccc%15%16)c%15ncccc%14%15)cc%13cn%12)cc%11cn%10)c%10ncccc9%10)c9ncccc89)cc7cn6)cc5cn4)c4ncccc34)cncc2c1,BrC1=CC2=CN=C(Br)C=C2C=N1,BrC1=C2N=CC=CC2=C(Br)N=C1,AABB,"['AABB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC2=CN=C(Br)C=C2C=N1']",24.0,45.0,6.274363028593374,2.3644228008187973,2.9667954045373364
22_44_000000111111,-6.6098,-3.8713,3.489,0.0002,c1cnc2c(-c3ncc(-c4ncc(-c5ncc(-c6ncc(-c7ncc(-c8ccc9nc(-c%10ccc%11nc(-c%12ccc%13nc(-c%14ccc%15nc(-c%16ccc%17nc(-c%18ccc%19ncccc%19n%18)ccc%17n%16)ccc%15n%14)ccc%13n%12)ccc%11n%10)ccc9n8)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)cncc2c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']",23.0,45.0,6.501237616060012,2.5208292407118336,2.8167638327041953
22_44_000111,-6.6281,-3.9047,3.4339999999999997,0.0784,c1cnc2c(-c3ncc(-c4ncc(-c5ccc6nc(-c7ccc8nc(-c9ccc%10nc(-c%11ncc(-c%12ncc(-c%13ncc(-c%14ccc%15nc(-c%16ccc%17nc(-c%18ccc%19ncccc%19n%18)ccc%17n%16)ccc%15n%14)c%14ncccc%13%14)c%13ncccc%12%13)c%12ncccc%11%12)ccc%10n9)ccc8n7)ccc6n5)c5ncccc45)c4ncccc34)cncc2c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAABBB,"['AAABBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']",23.0,45.0,6.517918230566398,2.549516638253994,2.7865376918586904
22_44_01,-6.5479,-4.0548,3.406,0.0014,c1cnc2c(-c3ccc4nc(-c5ncc(-c6ccc7nc(-c8ncc(-c9ccc%10nc(-c%11ncc(-c%12ccc%13nc(-c%14ncc(-c%15ccc%16nc(-c%17ncc(-c%18ccc%19ncccc%19n%18)c%18ncccc%17%18)ccc%16n%15)c%15ncccc%14%15)ccc%13n%12)c%12ncccc%11%12)ccc%10n9)c9ncccc89)ccc7n6)c6ncccc56)ccc4n3)cncc2c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=C2N=CC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']",23.0,45.0,6.444815209614914,2.6784381463701106,2.771149838337343
22_44_0011,-6.6022,-3.9734,3.42,0.0186,c1cnc2c(-c3ncc(-c4ccc5nc(-c6ccc7nc(-c8ncc(-c9ncc(-c%10ccc%11nc(-c%12ccc%13nc(-c%14ncc(-c%15ncc(-c%16ccc%17nc(-c%18ccc%19ncccc%19n%18)ccc%17n%16)c%16ncccc%15%16)c%15ncccc%14%15)ccc%13n%12)ccc%11n%10)c%10ncccc9%10)c9ncccc89)ccc7n6)ccc5n4)c4ncccc34)cncc2c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=C2N=CC=CC2=C(Br)N=C1,AABB,"['AABB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']",23.0,45.0,6.4943101477404195,2.608523351162569,2.778843765098017
31_44_01,-6.7492,-3.7483,3.978,4.1532,c1cnc2c(-c3nccc4c(-c5ncc(-c6nccc7c(-c8ncc(-c9nccc%10c(-c%11ncc(-c%12nccc%13c(-c%14ncc(-c%15nccc%16c(-c%17ncc(-c%18nccc%19ccncc%18%19)c%18ncccc%17%18)cncc%15%16)c%15ncccc%14%15)cncc%12%13)c%12ncccc%11%12)cncc9%10)c9ncccc89)cncc67)c6ncccc56)cncc34)cncc2c1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=C2N=CC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CN=CC2=C(Br)N=CC=C12']",32.0,45.0,6.628301969185159,2.4151840341942967,3.085501703130592
31_44_000000111111,-6.7591,-3.7555,4.013,3.5958,c1cnc2c(-c3ncc(-c4ncc(-c5ncc(-c6ncc(-c7ncc(-c8nccc9c(-c%10nccc%11c(-c%12nccc%13c(-c%14nccc%15c(-c%16nccc%17c(-c%18nccc%19ccncc%18%19)cncc%16%17)cncc%14%15)cncc%12%13)cncc%10%11)cncc89)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)cncc2c1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=C2N=CC=CC2=C(Br)N=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CN=CC2=C(Br)N=CC=C12']",32.0,45.0,6.637325908180418,2.4213681438441035,3.104736520032276
9_44_000111,-5.2009,-3.5682,2.873,9.2619,c1cnc2c(-c3ncc(-c4ncc(-c5cc6sc(-c7cc8sc(-c9cc%10sc(-c%11ncc(-c%12ncc(-c%13ncc(-c%14cc%15sc(-c%16cc%17sc(-c%18cc%19sccc%19s%18)cc%17s%16)cc%15s%14)c%14ncccc%13%14)c%13ncccc%12%13)c%12ncccc%11%12)cc%10s9)cc8s7)cc6s5)c5ncccc45)c4ncccc34)cncc2c1,BrC1=CC2=C(S1)C=C(Br)S2,BrC1=C2N=CC=CC2=C(Br)N=C1,AAABBB,"['AAABBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(S1)C=C(Br)S2']",10.0,45.0,5.217012600866176,2.2604954025373174,2.4782310552345432
9_44_0011,-5.3179,-3.6043,2.8539999999999996,10.3011,c1cnc2c(-c3ncc(-c4cc5sc(-c6cc7sc(-c8ncc(-c9ncc(-c%10cc%11sc(-c%12cc%13sc(-c%14ncc(-c%15ncc(-c%16cc%17sc(-c%18cc%19sccc%19s%18)cc%17s%16)c%16ncccc%15%16)c%15ncccc%14%15)cc%13s%12)cc%11s%10)c%10ncccc9%10)c9ncccc89)cc7s6)cc5s4)c4ncccc34)cncc2c1,BrC1=CC2=C(S1)C=C(Br)S2,BrC1=C2N=CC=CC2=C(Br)N=C1,AABB,"['AABB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(S1)C=C(Br)S2']",10.0,45.0,5.3236591526283155,2.2915018411981554,2.467789297487914
9_44_01,-5.3998,-3.7294,2.645,10.6893,c1cnc2c(-c3cc4sc(-c5ncc(-c6cc7sc(-c8ncc(-c9cc%10sc(-c%11ncc(-c%12cc%13sc(-c%14ncc(-c%15cc%16sc(-c%17ncc(-c%18cc%19sccc%19s%18)c%18ncccc%17%18)cc%16s%15)c%15ncccc%14%15)cc%13s%12)c%12ncccc%11%12)cc%10s9)c9ncccc89)cc7s6)c6ncccc56)cc4s3)cncc2c1,BrC1=CC2=C(S1)C=C(Br)S2,BrC1=C2N=CC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(S1)C=C(Br)S2']",10.0,45.0,5.398311738861813,2.398950746363553,2.352929962274997
18_44_0011,-6.3665,-3.6018,3.929,4.4502,c1ccc2nc(-c3ccc4nc(-c5cnc(-c6cnc(-c7ccc8nc(-c9ccc%10nc(-c%11cnc(-c%12cnc(-c%13ccc%14nc(-c%15ccc%16nc(-c%17cnc(-c%18cncc%19cccnc%18%19)c%18cccnc%17%18)ccc%16c%15)ccc%14c%13)c%13cccnc%12%13)c%12cccnc%11%12)ccc%10c9)ccc8c7)c7cccnc67)c6cccnc56)ccc4c3)ccc2c1,BrC1=CC=C2N=C(Br)C=CC2=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AABB,"['AABB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']",19.0,45.0,6.2794674789341265,2.2893545809030837,3.0585729594682327
18_44_000000111111,-6.3115,-3.6423,3.923,3.2404,c1ccc2nc(-c3ccc4nc(-c5ccc6nc(-c7ccc8nc(-c9ccc%10nc(-c%11ccc%12nc(-c%13cnc(-c%14cnc(-c%15cnc(-c%16cnc(-c%17cnc(-c%18cncc%19cccnc%18%19)c%18cccnc%17%18)c%17cccnc%16%17)c%16cccnc%15%16)c%15cccnc%14%15)c%14cccnc%13%14)ccc%12c%11)ccc%10c9)ccc8c7)ccc6c5)ccc4c3)ccc2c1,BrC1=CC=C2N=C(Br)C=CC2=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']",19.0,45.0,6.229334484516026,2.3241401976832483,3.055275562285087
0_44_01,-5.2817,-3.4561,2.699,5.05,c1c[nH]c(-c2cnc(-c3ccc(-c4cnc(-c5ccc(-c6cnc(-c7ccc(-c8cnc(-c9ccc(-c%10cnc(-c%11ccc(-c%12cncc%13cccnc%12%13)[nH]%11)c%11cccnc%10%11)[nH]9)c9cccnc89)[nH]7)c7cccnc67)[nH]5)c5cccnc45)[nH]3)c3cccnc23)c1,BrC1=CC=C(Br)N1,BrC1=C2N=CC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)N1']",1.0,45.0,5.290662527211311,2.164212250906294,2.3826065369233103
1_44_000000111111,-5.4219,-3.5857,3.036,3.7301,c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7cnc(-c8cnc(-c9cnc(-c%10cnc(-c%11cnc(-c%12cncc%13cccnc%12%13)c%12cccnc%11%12)c%11cccnc%10%11)c%10cccnc9%10)c9cccnc89)c8cccnc78)o6)o5)o4)o3)o2)c1,BrC1=CC=C(Br)O1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)O1']",2.0,45.0,5.4184560875279955,2.275526224602821,2.5678103453766754
1_44_0011,-5.7344,-3.5812,2.9530000000000003,4.024,c1coc(-c2ccc(-c3cnc(-c4cnc(-c5ccc(-c6ccc(-c7cnc(-c8cnc(-c9ccc(-c%10ccc(-c%11cnc(-c%12cncc%13cccnc%12%13)c%12cccnc%11%12)o%10)o9)c9cccnc89)c8cccnc78)o6)o5)c5cccnc45)c4cccnc34)o2)c1,BrC1=CC=C(Br)O1,BrC1=C2N=CC=CC2=C(Br)N=C1,AABB,"['AABB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)O1']",2.0,45.0,5.7033026467217445,2.2716611560716915,2.522196351009823
1_44_000111,-5.6124,-3.5243,2.904,3.5597,c1coc(-c2ccc(-c3ccc(-c4cnc(-c5cnc(-c6cnc(-c7ccc(-c8ccc(-c9ccc(-c%10cnc(-c%11cnc(-c%12cncc%13cccnc%12%13)c%12cccnc%11%12)c%11cccnc%10%11)o9)o8)o7)c7cccnc67)c6cccnc56)c5cccnc45)o3)o2)c1,BrC1=CC=C(Br)O1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAABBB,"['AAABBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)O1']",2.0,45.0,5.592098550012505,2.222789511755855,2.495267607347464
49_44_000111,-5.1195,-3.5751,2.889,11.4468,c1cnc2c(-c3ncc(-c4ncc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cc%12sc%13cc(-c%14ncc(-c%15ncc(-c%16ncc(-c%17cc%18sc%19cc(-c%20cc%21sc%22cc(-c%23cc%24sc%25ccsc%25c%24s%23)sc%22c%21s%20)sc%19c%18s%17)c%17ncccc%16%17)c%16ncccc%15%16)c%15ncccc%14%15)sc%13c%12s%11)sc%10c9s8)sc7c6s5)c5ncccc45)c4ncccc34)cncc2c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAABBB,"['AAABBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']",50.0,45.0,5.142815769127388,2.266421840951716,2.487024114389599
49_44_000000111111,-4.9942,-3.6115,2.8,9.7216,c1cnc2c(-c3ncc(-c4ncc(-c5ncc(-c6ncc(-c7ncc(-c8cc9sc%10cc(-c%11cc%12sc%13cc(-c%14cc%15sc%16cc(-c%17cc%18sc%19cc(-c%20cc%21sc%22cc(-c%23cc%24sc%25ccsc%25c%24s%23)sc%22c%21s%20)sc%19c%18s%17)sc%16c%15s%14)sc%13c%12s%11)sc%10c9s8)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)cncc2c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']",50.0,45.0,5.028603692753062,2.2976859508479626,2.438112722839601
37_44_000111,-6.6479,-3.6214,3.858,4.094,c1cc(-c2ccc(-c3ccc(-c4cnc(-c5cnc(-c6cnc(-c7ccc(-c8ccc(-c9ccc(-c%10cnc(-c%11cnc(-c%12cncc%13cccnc%12%13)c%12cccnc%11%12)c%11cccnc%10%11)c%10cnncc9%10)c9cnncc89)c8cnncc78)c7cccnc67)c6cccnc56)c5cccnc45)c4cnncc34)c3cnncc23)c2cnncc2c1,BrC1=C2C=NN=CC2=C(Br)C=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAABBB,"['AAABBB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",38.0,45.0,6.535966108556914,2.3061891016164475,3.019553759467672
38_44_000111,-6.5262,-3.7054,3.7319999999999998,3.0685,c1cc(-c2ccc(-c3ccc(-c4cnc(-c5cnc(-c6cnc(-c7ccc(-c8ccc(-c9ccc(-c%10cnc(-c%11cnc(-c%12cncc%13cccnc%12%13)c%12cccnc%11%12)c%11cccnc%10%11)c%10ncncc9%10)c9ncncc89)c8ncncc78)c7cccnc67)c6cccnc56)c5cccnc45)c4ncncc34)c3ncncc23)c2ncncc2c1,BrC1=C2C=NC=NC2=C(Br)C=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAABBB,"['AAABBB', 'BrC1=C2C=NC=NC2=C(Br)C=C1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",39.0,45.0,6.4250354645445,2.378337047530863,2.9503084186216064
24_44_000000111111,-6.5888,-3.7083,3.9339999999999997,0.0237,c1cnc2cnc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13cnc(-c%14cnc(-c%15cnc(-c%16cnc(-c%17cnc(-c%18cncc%19cccnc%18%19)c%18cccnc%17%18)c%17cccnc%16%17)c%16cccnc%15%16)c%15cccnc%14%15)c%14cccnc%13%14)ncc%12n%11)ncc%10n9)ncc8n7)ncc6n5)ncc4n3)cc2c1,BrC1=NC2=CN=C(Br)C=C2C=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=NC2=CN=C(Br)C=C2C=C1']",25.0,45.0,6.482095927282192,2.3808278694731464,3.0613207904541877
24_44_01,-6.5026,-3.8846,3.6510000000000002,4.5998,c1cnc2cnc(-c3cnc(-c4ccc5cc(-c6cnc(-c7ccc8cc(-c9cnc(-c%10ccc%11cc(-c%12cnc(-c%13ccc%14cc(-c%15cnc(-c%16ccc%17cc(-c%18cncc%19cccnc%18%19)ncc%17n%16)c%16cccnc%15%16)ncc%14n%13)c%13cccnc%12%13)ncc%11n%10)c%10cccnc9%10)ncc8n7)c7cccnc67)ncc5n4)c4cccnc34)cc2c1,BrC1=NC2=CN=C(Br)C=C2C=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=NC2=CN=C(Br)C=C2C=C1']",25.0,45.0,6.403523852394188,2.5322526654816158,2.9057935566491366
2_44_01,-5.523,-3.7781,2.6069999999999998,7.2008,c1csc(-c2cnc(-c3ccc(-c4cnc(-c5ccc(-c6cnc(-c7ccc(-c8cnc(-c9ccc(-c%10cnc(-c%11ccc(-c%12cncc%13cccnc%12%13)s%11)c%11cccnc%10%11)s9)c9cccnc89)s7)c7cccnc67)s5)c5cccnc45)s3)c3cccnc23)c1,BrC1=CC=C(Br)S1,BrC1=C2N=CC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)S1']",3.0,45.0,5.510609646358357,2.440779376911553,2.332046446781739
2_44_000000111111,-5.147,-3.58,2.9360000000000004,4.3909,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7cnc(-c8cnc(-c9cnc(-c%10cnc(-c%11cnc(-c%12cncc%13cccnc%12%13)c%12cccnc%11%12)c%11cccnc%10%11)c%10cccnc9%10)c9cccnc89)c8cccnc78)s6)s5)s4)s3)s2)c1,BrC1=CC=C(Br)S1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)S1']",3.0,45.0,5.167882266336438,2.270630471130057,2.5128537256575765
2_44_0011,-5.507,-3.6358,2.85,6.9025,c1csc(-c2ccc(-c3cnc(-c4cnc(-c5ccc(-c6ccc(-c7cnc(-c8cnc(-c9ccc(-c%10ccc(-c%11cnc(-c%12cncc%13cccnc%12%13)c%12cccnc%11%12)s%10)s9)c9cccnc89)c8cccnc78)s6)s5)c5cccnc45)c4cccnc34)s2)c1,BrC1=CC=C(Br)S1,BrC1=C2N=CC=CC2=C(Br)N=C1,AABB,"['AABB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)S1']",3.0,45.0,5.496025502527637,2.3185573209160615,2.465591032699151
3_44_000000111111,-6.1273,-3.5035,3.966,1.1545,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7cnc(-c8cnc(-c9cnc(-c%10cnc(-c%11cnc(-c%12cncc%13cccnc%12%13)c%12cccnc%11%12)c%11cccnc%10%11)c%10cccnc9%10)c9cccnc89)c8cccnc78)cc6)cc5)cc4)cc3)cc2)cc1,BrC1=CC=C(Br)C=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)C=C1']",4.0,45.0,6.061434528664862,2.2049243061008568,3.0789069087642993
46_44_000111,-6.7796,-3.8767,3.549,0.0035,c1ccc2c(-c3nnc(-c4nnc(-c5cnc(-c6cnc(-c7cnc(-c8nnc(-c9nnc(-c%10nnc(-c%11cnc(-c%12cnc(-c%13cncc%14cccnc%13%14)c%13cccnc%12%13)c%12cccnc%11%12)c%11ccccc%10%11)c%10ccccc9%10)c9ccccc89)c8cccnc78)c7cccnc67)c6cccnc56)c5ccccc45)c4ccccc34)nncc2c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAABBB,"['AAABBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",47.0,45.0,6.656011842463528,2.525467322949189,2.849737804535655
46_44_01,-6.7699,-3.8566,3.611,0.4163,c1ccc2c(-c3cnc(-c4nnc(-c5cnc(-c6nnc(-c7cnc(-c8nnc(-c9cnc(-c%10nnc(-c%11cnc(-c%12nnc(-c%13cncc%14cccnc%13%14)c%13ccccc%12%13)c%12cccnc%11%12)c%11ccccc%10%11)c%10cccnc9%10)c9ccccc89)c8cccnc78)c7ccccc67)c6cccnc56)c5ccccc45)c4cccnc34)nncc2c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=C2N=CC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",47.0,45.0,6.647170205266153,2.5082033501768106,2.8838109087614967
43_44_000000111111,-6.6305,-3.8607,3.696,3.5674,c1cnc2c(-c3ncc(-c4ncc(-c5ncc(-c6ncc(-c7ncc(-c8ncc(-c9ncc(-c%10ncc(-c%11ncc(-c%12ncc(-c%13nccc%14cnccc%13%14)c%13cnccc%12%13)c%12cnccc%11%12)c%11cnccc%10%11)c%10cnccc9%10)c9cnccc89)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)cncc2c1,BrC1=C2C=NC=CC2=C(Br)N=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",44.0,45.0,6.520105852141005,2.5117248570607287,2.9305240355227316
43_44_000111,-6.6492,-3.8762,3.677,3.4554,c1cnc2c(-c3ncc(-c4ncc(-c5ncc(-c6ncc(-c7ncc(-c8ncc(-c9ncc(-c%10ncc(-c%11ncc(-c%12ncc(-c%13nccc%14cnccc%13%14)c%13cnccc%12%13)c%12cnccc%11%12)c%11ncccc%10%11)c%10ncccc9%10)c9ncccc89)c8cnccc78)c7cnccc67)c6cnccc56)c5ncccc45)c4ncccc34)cncc2c1,BrC1=C2C=NC=CC2=C(Br)N=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAABBB,"['AAABBB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",44.0,45.0,6.53715107024316,2.5250378708901744,2.9200822777761024
19_44_0011,-6.345,-3.5092,4.023,5.7752,c1ccc2ncc(-c3ccc4cc(-c5cnc(-c6cnc(-c7ccc8cc(-c9ccc%10cc(-c%11cnc(-c%12cnc(-c%13ccc%14cc(-c%15ccc%16cc(-c%17cnc(-c%18cncc%19cccnc%18%19)c%18cccnc%17%18)cnc%16c%15)cnc%14c%13)c%13cccnc%12%13)c%12cccnc%11%12)cnc%10c9)cnc8c7)c7cccnc67)c6cccnc56)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AABB,"['AABB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20.0,45.0,6.259870035661596,2.209820059573621,3.110232182004186
19_44_000000111111,-6.2901,-3.675,3.8289999999999997,4.2646,c1ccc2ncc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13cnc(-c%14cnc(-c%15cnc(-c%16cnc(-c%17cnc(-c%18cncc%19cccnc%18%19)c%18cccnc%17%18)c%17cccnc%16%17)c%16cccnc%15%16)c%15cccnc%14%15)c%14cccnc%13%14)cnc%12c%11)cnc%10c9)cnc8c7)cnc6c5)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20.0,45.0,6.209828192142438,2.3522263623427886,3.003616339749133
19_44_01,-6.3333,-3.5198,3.972,7.332,c1ccc2ncc(-c3cnc(-c4ccc5cc(-c6cnc(-c7ccc8cc(-c9cnc(-c%10ccc%11cc(-c%12cnc(-c%13ccc%14cc(-c%15cnc(-c%16ccc%17cc(-c%18cncc%19cccnc%18%19)cnc%17c%16)c%16cccnc%15%16)cnc%14c%13)c%13cccnc%12%13)cnc%11c%10)c%10cccnc9%10)cnc8c7)c7cccnc67)cnc5c4)c4cccnc34)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20.0,45.0,6.249205380485383,2.2189244432247257,3.082204305947445
35_44_000111,-6.3953,-3.5626,3.8710000000000004,0.0046,c1cc(-c2ccc(-c3ccc(-c4cnc(-c5cnc(-c6cnc(-c7ccc(-c8ccc(-c9ccc(-c%10cnc(-c%11cnc(-c%12cncc%13cccnc%12%13)c%12cccnc%11%12)c%11cccnc%10%11)c%10cnccc9%10)c9cnccc89)c8cnccc78)c7cccnc67)c6cccnc56)c5cccnc45)c4cnccc34)c3cnccc23)c2cnccc2c1,BrC1=C2C=CN=CC2=C(Br)C=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AAABBB,"['AAABBB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",36.0,45.0,6.305718937829422,2.2556855394763566,3.0266981200311553
12_44_000111,-5.9194,-3.5076,3.801,5.9187,c1cnc2c(-c3ncc(-c4ncc(-c5ccc(-c6ccc(-c7ccc(-c8ncc(-c9ncc(-c%10ncc(-c%11ccc(-c%12ccc(-c%13cccc%14occc%13%14)c%13occc%12%13)c%12occc%11%12)c%11ncccc%10%11)c%10ncccc9%10)c9ncccc89)c8occc78)c7occc67)c6occc56)c5ncccc45)c4ncccc34)cncc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=C2N=CC=CC2=C(Br)N=C1,AAABBB,"['AAABBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=C1OC=C2']",13.0,45.0,5.871931809764445,2.208445812984775,2.9882284862277855
42_44_01,-6.5901,-3.9164,3.6430000000000002,5.1467,c1cnc2c(-c3ncc(-c4ncc(-c5ncc(-c6ncc(-c7ncc(-c8ncc(-c9ncc(-c%10ncc(-c%11ncc(-c%12ncc(-c%13nccc%14cccnc%13%14)c%13ncccc%12%13)c%12cccnc%11%12)c%11ncccc%10%11)c%10cccnc9%10)c9ncccc89)c8cccnc78)c7ncccc67)c6cccnc56)c5ncccc45)c4cccnc34)cncc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=C2N=CC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",43.0,45.0,6.483280888968437,2.5595658164349304,2.9013970270716083
