ID	xTB_IP	xTB_EA	xTB_Opticalgap	xTB_oscillator_strength	Smiles	A	B	Sequence	check	Monomer_no_A	Monomer_no_B	Optical_gap	IP	EA	IP_cal	EA_cal	Opticalgap_cal	V_oc_expPCBM
51_26_0011	-4.8182	-2.2768	3.388	4.5077	c1ccc2c(-c3cccc4c(-c5cc6cc7[nH]c(-c8cc9cc%10[nH]c(-c%11cccc%12c(-c%13cccc%14c(-c%15cc%16cc%17[nH]c(-c%18cc%19cc%20[nH]ccc%20cc%19[nH]%18)cc%17cc%16[nH]%15)cccc%13%14)cccc%11%12)cc%10cc9[nH]8)cc7cc6[nH]5)cccc34)cccc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=CC=CC2=C(Br)C=CC=C12	AABB	['AABB', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1', 'BrC1=CC=CC2=C(Br)C=CC=C12']	51	26				-4.868178110615141	-1.151306624514982	2.7612576467879046	0.6780702786721824
13_26_00001111	-5.8394	-2.3547	4.051	3.1317	c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13occc%12%13)c%12occc%11%12)c%11occc%10%11)c%10occc9%10)cccc78)cccc56)cccc34)cccc2c1	BrC1=CC=C(Br)C2=C1OC=C2	BrC1=CC=CC2=C(Br)C=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=CC=CC2=C(Br)C=CC=C12']	13	26				-5.799011090610845	-1.218215255309422	3.1256200355255337	1.6088006459353859
53_26_0011	-5.3947	-2.7869	3.411	6.7116	c1ccc2c(-c3cccc4c(-c5cc6cc7sc(-c8cc9cc%10sc(-c%11cccc%12c(-c%13cccc%14c(-c%15cc%16cc%17sc(-c%18cc%19cc%20sccc%20cc%19s%18)cc%17cc%16s%15)cccc%13%14)cccc%11%12)cc%10cc9s8)cc7cc6s5)cccc34)cccc2c1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=CC=CC2=C(Br)C=CC=C12	AABB	['AABB', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1', 'BrC1=CC=CC2=C(Br)C=CC=C12']	53	26				-5.393663043015772	-1.5894336151214508	2.7738976693232984	1.2034972829095871
53_26_00001111	-5.3593	-2.8818	3.2030000000000003	6.4182	c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9cc%10cc%11sc(-c%12cc%13cc%14sc(-c%15cc%16cc%17sc(-c%18cc%19cc%20sccc%20cc%19s%18)cc%17cc%16s%15)cc%14cc%13s%12)cc%11cc%10s9)cccc78)cccc56)cccc34)cccc2c1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=CC=CC2=C(Br)C=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1', 'BrC1=CC=CC2=C(Br)C=CC=C12']	53	26				-5.361395624790304	-1.6709436159223796	2.6595879003075718	1.1712334217647404
11_47_01	-5.5754	-3.6899	2.471	4.0062	c1ccc2c(-c3sc(-c4nnc(-c5sc(-c6nnc(-c7sc(-c8nnc(-c9scc%10ccccc9%10)c9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)N=N1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=C2C=CC=CC2=C(Br)S1']	11	47				-5.558372717403965	-2.365024033701417	2.257305443963764	1.3681888001094111
48_47_01	-4.8806	-2.8484	2.875	6.2133	c1ccc2c(-c3cc4[nH]c5cc(-c6nnc(-c7cc8[nH]c9cc(-c%10nnc(-c%11cc%12[nH]c%13cc(-c%14nnc(-c%15cc%16[nH]c%17cc[nH]c%17c%16[nH]%15)c%15ccccc%14%15)[nH]c%13c%12[nH]%11)c%11ccccc%10%11)[nH]c9c8[nH]7)c7ccccc67)[nH]c5c4[nH]3)nncc2c1	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=C2C=CC=CC2=C(Br)N=N1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1']	48	47				-4.9250562715549515	-1.642256218380219	2.4793301876289253	0.734942169503779
12_47_01	-5.8196	-3.0952	3.403	2.0904	c1ccc2c(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8nnc(-c9cccc%10[nH]ccc9%10)c9ccccc89)c8[nH]ccc78)c7ccccc67)c6[nH]ccc56)c5ccccc45)c4[nH]ccc34)nncc2c1	BrC1=CC=C(Br)C2=C1NC=C2	BrC1=C2C=CC=CC2=C(Br)N=N1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=C(Br)C2=C1NC=C2']	12	47				-5.780963212620328	-1.8542337547097163	2.76950113974577	1.5907547574984362
12_47_00001111	-5.4979	-3.4596	3.378	0.0204	c1ccc2c(-c3nnc(-c4nnc(-c5nnc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10[nH]ccc9%10)c9[nH]ccc89)c8[nH]ccc78)c7[nH]ccc67)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1	BrC1=CC=C(Br)C2=C1NC=C2	BrC1=C2C=CC=CC2=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=C(Br)C2=C1NC=C2']	12	47				-5.487730770723915	-2.1672184153193945	2.755761984815995	1.2975546408233767
9_47_0011	-5.8475	-3.5537	2.8789999999999996	5.6859	c1ccc2c(-c3nnc(-c4cc5oc(-c6cc7oc(-c8nnc(-c9nnc(-c%10cc%11oc(-c%12cc%13occc%13o%12)cc%11o%10)c%10ccccc9%10)c9ccccc89)cc7o6)cc5o4)c4ccccc34)nncc2c1	BrC1=CC2=C(O1)C=C(Br)O2	BrC1=C2C=CC=CC2=C(Br)N=N1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=C(O1)C=C(Br)O2']	9	47				-5.806394313425147	-2.2480412928259006	2.481528452417689	1.61618305484141
50_47_00001111	-5.1549	-3.5954	2.909	5.7508	c1ccc2c(-c3nnc(-c4nnc(-c5nnc(-c6cc7sc8cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)sc8c7s6)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	47				-5.175083187352855	-2.2838575945477	2.498015438333419	0.9849415229509917
50_47_01	-5.6155	-3.4767	2.886	6.7894	c1ccc2c(-c3cc4sc5cc(-c6nnc(-c7cc8sc9cc(-c%10nnc(-c%11cc%12sc%13cc(-c%14nnc(-c%15cc%16sc%17ccsc%17c%16s%15)c%15ccccc%14%15)sc%13c%12s%11)c%11ccccc%10%11)sc9c8s7)c7ccccc67)sc5c4s3)nncc2c1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)N=N1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	47				-5.594924227879707	-2.1819056757376867	2.4853754157980266	1.4047362812367654
50_47_0011	-5.3997	-3.5445	2.819	6.7359	c1ccc2c(-c3nnc(-c4cc5sc6cc(-c7cc8sc9cc(-c%10nnc(-c%11nnc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)c%12ccccc%11%12)c%11ccccc%10%11)sc9c8s7)sc6c5s4)c4ccccc34)nncc2c1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)N=N1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	47				-5.398220587962872	-2.2401393749400365	2.4485544805862296	1.2080543254441705
52_47_01	-5.882999999999999	-3.5643	3.177	7.1638	c1ccc2c(-c3cc4cc5oc(-c6nnc(-c7cc8cc9oc(-c%10nnc(-c%11cc%12cc%13oc(-c%14nnc(-c%15cc%16cc%17occc%17cc%16o%15)c%15ccccc%14%15)cc%13cc%12o%11)c%11ccccc%10%11)cc9cc8o7)c7ccccc67)cc5cc4o3)nncc2c1	BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1	BrC1=C2C=CC=CC2=C(Br)N=N1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1']	52	47				-5.8387528825495565	-2.257145676477005	2.645299179180605	1.648538056836948
54_47_00001111	-5.8306	-3.4656	3.452	0.002	c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)Cc3cc(-c5ccc6c(c5)Cc5cc(-c7ccc8c(c7)Cc7cc(-c9nnc(-c%10nnc(-c%11nnc(-c%12nncc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)ccc7-8)ccc5-6)ccc3-4)ccc1-2	BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1	BrC1=C2C=CC=CC2=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1']	54	47				-5.790989811503946	-2.1723718400275667	2.7964298834081287	1.6007802510745168
1_47_00001111	-5.7555	-3.5491	3.0869999999999997	3.1962	c1coc(-c2ccc(-c3ccc(-c4ccc(-c5nnc(-c6nnc(-c7nnc(-c8nncc9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)o4)o3)o2)c1	BrC1=CC=C(Br)O1	BrC1=C2C=CC=CC2=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=C(Br)O1']	2	47				-5.722535486398506	-2.2440903338829683	2.595838221433416	1.5323334722050845
59_47_0011	-5.716	-3.3066	3.48	1.8509	c1ccc2cc3c(-c4cccc5cc6c(-c7nnc(-c8nnc(-c9cccc%10cc%11c(-c%12cccc%13cc%14c(-c%15nnc(-c%16nncc%17ccccc%16%17)c%16ccccc%15%16)cccc%14cc%12%13)cccc%11cc9%10)c9ccccc89)c8ccccc78)cccc6cc45)cccc3cc2c1	BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12	BrC1=C2C=CC=CC2=C(Br)N=N1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12']	59	47				-5.6865308813164175	-2.035806085260995	2.811817736929477	1.4963328361818808
0_47_0011	-5.5052	-3.164	3.0810000000000004	1.9982	c1c[nH]c(-c2ccc(-c3nnc(-c4nnc(-c5ccc(-c6ccc(-c7nnc(-c8nncc9ccccc89)c8ccccc78)[nH]6)[nH]5)c5ccccc45)c4ccccc34)[nH]2)c1	BrC1=CC=C(Br)N1	BrC1=C2C=CC=CC2=C(Br)N=N1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=C(Br)N1']	1	47				-5.494384786346681	-1.9133263580300939	2.5925408242502703	1.3042079229238681
0_47_01	-5.7593	-3.1142	3.111	2.6395	c1c[nH]c(-c2nnc(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8nncc9ccccc89)[nH]7)c7ccccc67)[nH]5)c5ccccc45)[nH]3)c3ccccc23)c1	BrC1=CC=C(Br)N1	BrC1=C2C=CC=CC2=C(Br)N=N1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=C(Br)N1']	1	47				-5.725999220558302	-1.8705529329522619	2.6090278101660003	1.5357968245313667
60_47_0011	-5.8456	-3.2955	3.255	1.857	c1ccc2c(-c3nnc(-c4c5ccccc5c(-c5c6ccccc6c(-c6nnc(-c7nnc(-c8c9ccccc9c(-c9c%10ccccc%10cc%10ccccc9%10)c9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	BrC1=C2C=CC=CC2=C(Br)N=N1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=CC=CC2=C(Br)N=N1']	60	47				-5.804662446345249	-2.026272249550876	2.688165342561503	1.614451378678269
49_47_0011	-5.7719	-3.4786	2.905	4.223	c1ccc2c(-c3nnc(-c4cc5oc6cc(-c7cc8oc9cc(-c%10nnc(-c%11nnc(-c%12cc%13oc%14cc(-c%15cc%16oc%17ccoc%17c%16o%15)oc%14c%13o%12)c%12ccccc%11%12)c%11ccccc%10%11)oc9c8o7)oc6c5o4)c4ccccc34)nncc2c1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	BrC1=C2C=CC=CC2=C(Br)N=N1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']	49	47				-5.737484233824994	-2.1835375935619408	2.495817173544655	1.5472805717185165
49_47_00001111	-5.5848	-3.5897	2.8489999999999998	5.0183	c1ccc2c(-c3nnc(-c4nnc(-c5nnc(-c6cc7oc8cc(-c9cc%10oc%11cc(-c%12cc%13oc%14cc(-c%15cc%16oc%17ccoc%17c%16o%15)oc%14c%13o%12)oc%11c%10o9)oc8c7o6)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	BrC1=C2C=CC=CC2=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']	49	47				-5.5669409019045135	-2.278961841074936	2.4650414665019595	1.3767560400744272
2_47_0011	-5.8775	-3.4831	3.07	2.9449	c1csc(-c2ccc(-c3nnc(-c4nnc(-c5ccc(-c6ccc(-c7nnc(-c8nncc9ccccc89)c8ccccc78)s6)s5)c5ccccc45)c4ccccc34)s2)c1	BrC1=CC=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)N=N1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=C(Br)S1']	3	47				-5.8337395831077465	-2.18740266209307	2.586495596081169	1.643525310048906
2_47_00001111	-5.4846	-3.5535	3.0869999999999997	3.5521	c1csc(-c2ccc(-c3ccc(-c4ccc(-c5nnc(-c6nnc(-c7nnc(-c8nncc9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)s4)s3)s2)c1	BrC1=CC=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=C(Br)S1']	3	47				-5.47560770116463	-2.247869512002295	2.595838221433416	1.2854329076813868
51_47_0011	-5.003	-3.2068	3.238	3.6417	c1ccc2c(-c3nnc(-c4cc5cc6[nH]c(-c7cc8cc9[nH]c(-c%10nnc(-c%11nnc(-c%12cc%13cc%14[nH]c(-c%15cc%16cc%17[nH]ccc%17cc%16[nH]%15)cc%14cc%13[nH]%12)c%12ccccc%11%12)c%11ccccc%10%11)cc9cc8[nH]7)cc6cc5[nH]4)c4ccccc34)nncc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2C=CC=CC2=C(Br)N=N1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	47				-5.0366249718599585	-1.950087454281725	2.678822717209256	0.8464985707503663
51_47_00001111	-4.7778	-3.4602	3.3160000000000003	4.9336	c1ccc2c(-c3nnc(-c4nnc(-c5nnc(-c6cc7cc8[nH]c(-c9cc%10cc%11[nH]c(-c%12cc%13cc%14[nH]c(-c%15cc%16cc%17[nH]ccc%17cc%16[nH]%15)cc%14cc%13[nH]%12)cc%11cc%10[nH]9)cc8cc7[nH]6)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2C=CC=CC2=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	47				-4.8313531474425755	-2.167733757790212	2.7216888805901545	0.6412493749927555
53_47_01	-5.7245	-3.4051	3.346	4.9235	c1ccc2c(-c3cc4cc5sc(-c6nnc(-c7cc8cc9sc(-c%10nnc(-c%11cc%12cc%13sc(-c%14nnc(-c%15cc%16cc%17sccc%17cc%16s%15)c%15ccccc%14%15)cc%13cc%12s%11)c%11ccccc%10%11)cc9cc8s7)c7ccccc67)cc5cc4s3)nncc2c1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=C2C=CC=CC2=C(Br)N=N1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']	53	47				-5.694278707726487	-2.1204081408868274	2.7381758665058835	1.504079808490671
53_47_00001111	-5.4062	-3.5524	3.258	6.6934	c1ccc2c(-c3nnc(-c4nnc(-c5nnc(-c6cc7cc8sc(-c9cc%10cc%11sc(-c%12cc%13cc%14sc(-c%15cc%16cc%17sccc%17cc%16s%15)cc%14cc%13s%12)cc%11cc%10s9)cc8cc7s6)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=C2C=CC=CC2=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']	53	47				-5.404145396394101	-2.246924717472463	2.689814041153076	1.2139784807391272
11_58_00001111	-4.8182	-3.6616	2.379	4.4267	O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc6c(c5)C(=O)c5cc(-c7ccc8c(c7)C(=O)c7cc(-c9sc(-c%10sc(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)ccc7-8)ccc5-6)ccc3-4)cc21	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O']	11	58				-4.868178110615141	-2.3407170471612035	2.2067453538221926	0.6780702786721824
48_58_00001111	-4.1251	-3.4933	2.7710000000000004	1.413	O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc6c(c5)C(=O)c5cc(-c7ccc8c(c7)C(=O)c7cc(-c9cc%10[nH]c%11cc(-c%12cc%13[nH]c%14cc(-c%15cc%16[nH]c%17cc(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)[nH]c%17c%16[nH]%15)[nH]c%14c%13[nH]%12)[nH]c%11c%10[nH]9)ccc7-8)ccc5-6)ccc3-4)cc21	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1']	48	58				-4.236411230048141	-2.196163484096964	2.4221753031210618	0.04637304252830843
14_58_00001111	-5.8489	-3.5453	3.161	0.7033	O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc6c(c5)C(=O)c5cc(-c7ccc8c(c7)C(=O)c7cc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13sccc%12%13)c%12sccc%11%12)c%11sccc%10%11)c%10sccc9%10)ccc7-8)ccc5-6)ccc3-4)cc21	BrC1=CC=C(Br)C2=C1SC=C2	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC=C(Br)C2=C1SC=C2']	14	58				-5.8076704260103345	-2.2408264982344592	2.6365061200255493	1.6174590267510922
12_58_01	-5.65	-3.4309	3.0380000000000003	0.211	O=C1c2ccccc2-c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)c4cc(-c6ccc(-c7ccc8c(c7)C(=O)c7cc(-c9ccc(-c%10ccc%11c(c%10)C(=O)c%10cc(-c%12cccc%13[nH]ccc%12%13)ccc%10-%11)c%10[nH]ccc9%10)ccc7-8)c7[nH]ccc67)ccc4-5)c4[nH]ccc34)cc21	BrC1=CC=C(Br)C2=C1NC=C2	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	AB	['AB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC=C(Br)C2=C1NC=C2']	12	58				-5.626371288014697	-2.142567867131969	2.568909477771057	1.4361798747253869
9_58_0011	-5.5572	-3.6143	2.951	3.6355	O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5cc6oc(-c7cc8oc(-c9ccc%10c(c9)C(=O)c9cc(-c%11ccc%12c(c%11)C(=O)c%11cc(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)ccc%11-%12)ccc9-%10)cc8o7)cc6o5)ccc3-4)cc21	BrC1=CC2=C(O1)C=C(Br)O2	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC2=C(O1)C=C(Br)O2']	9	58				-5.541783253796521	-2.3000908823784436	2.521097218615441	1.3516011652835287
9_58_01	-5.6203	-3.6474	2.8339999999999996	3.6365	O=C1c2ccccc2-c2ccc(-c3cc4oc(-c5ccc6c(c5)C(=O)c5cc(-c7cc8oc(-c9ccc%10c(c9)C(=O)c9cc(-c%11cc%12oc(-c%13ccc%14c(c%13)C(=O)c%13cc(-c%15cc%16occc%16o%15)ccc%13-%14)cc%12o%11)ccc9-%10)cc8o7)ccc5-6)cc4o3)cc21	BrC1=CC2=C(O1)C=C(Br)O2	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	AB	['AB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC2=C(O1)C=C(Br)O2']	9	58				-5.599299471028924	-2.3285206086851957	2.4567979735440946	1.409111042069965
50_58_00001111	-5.11	-3.5866	2.806	6.6934	O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc6c(c5)C(=O)c5cc(-c7ccc8c(c7)C(=O)c7cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)ccc7-8)ccc5-6)ccc3-4)cc21	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	58				-5.134156433727899	-2.2762992383090466	2.4414101200227467	0.9440192809904397
52_58_0011	-5.6309	-3.6301	3.108	2.3921	O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5cc6cc7oc(-c8cc9cc%10oc(-c%11ccc%12c(c%11)C(=O)c%11cc(-c%13ccc%14c(c%13)C(=O)c%13cc(-c%15cc%16cc%17oc(-c%18cc%19cc%20occc%20cc%19o%18)cc%17cc%16o%15)ccc%13-%14)ccc%11-%12)cc%10cc9o8)cc7cc6o5)ccc3-4)cc21	BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1']	52	58				-5.6089614663167735	-2.3136615674432983	2.607379111574427	1.4187719722432786
52_58_01	-5.6611	-3.6585	3.0439999999999996	3.2659	O=C1c2ccccc2-c2ccc(-c3cc4cc5oc(-c6ccc7c(c6)C(=O)c6cc(-c8cc9cc%10oc(-c%11ccc%12c(c%11)C(=O)c%11cc(-c%13cc%14cc%15oc(-c%16ccc%17c(c%16)C(=O)c%16cc(-c%18cc%19cc%20occc%20cc%19o%18)ccc%16-%17)cc%15cc%14o%13)ccc%11-%12)cc%10cc9o8)ccc6-7)cc5cc4o3)cc21	BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	AB	['AB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1']	52	58				-5.6364890377972605	-2.3380544443953144	2.5722068749542037	1.446296509152163
54_58_0011	-5.8323	-3.5135	3.235	0.6443	O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc6c(c5)Cc5cc(-c7ccc8c(c7)Cc7cc(-c9ccc%10c(c9)C(=O)c9cc(-c%11ccc%12c(c%11)C(=O)c%11cc(-c%13ccc%14c(c%13)Cc%13cc(-c%15ccc%16c(c%15)Cc%15ccccc%15-%16)ccc%13-%14)ccc%11-%12)ccc9-%10)ccc7-8)ccc5-6)ccc3-4)cc21	BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O']	54	58				-5.792539376785963	-2.213513347281145	2.677174018617683	1.6023296455362779
1_58_0011	-5.6914	-3.5769	2.943	1.9729	O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc(-c6ccc(-c7ccc8c(c7)C(=O)c7cc(-c9ccc%10c(c9)C(=O)c9cc(-c%11ccc(-c%12ccco%12)o%11)ccc9-%10)ccc7-8)o6)o5)ccc3-4)cc21	BrC1=CC=C(Br)O1	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC=C(Br)O1']	2	58				-5.664107760176685	-2.267967868364168	2.516700689037913	1.4739121869117329
