ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,TDDFT_Opticalgap,DFT_IP,DFT_EA,IP_cal,EA_cal,Opticalgap_cal
17_17_01,-5.8103,-4.4412,2.892,4.8202,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nsnc89)c8nsnc78)c7nsnc67)c6nsnc56)c5nsnc45)c4nsnc34)c3nsnc23)c2nsnc2c1,BrC1=CC=C(Br)C2=NSN=C12,BrC1=CC=C(Br)C2=NSN=C12,AB,"['AB', 'BrC1=CC=C(Br)C2=NSN=C12', 'BrC1=CC=C(Br)C2=NSN=C12']",17,17,,,,-5.381131509261452,-3.5421096664559917,2.5165370993345446
7_7_01,-6.8269,-5.0585,1.7519999999999998,0.0148,c1nnc(-c2nnc(-c3nnc(-c4nnc(-c5nnc(-c6nnc(-c7nnc(-c8nncnn8)nn7)nn6)nn5)nn4)nn3)nn2)nn1,BrC1=NN=C(Br)N=N1,BrC1=NN=C(Br)N=N1,AB,"['AB', 'BrC1=NN=C(Br)N=N1', 'BrC1=NN=C(Br)N=N1']",8,8,,,,-6.335280010370651,-4.1111890717521025,1.8365253226634466
54_54_01,-5.582000000000001,-2.6151,4.138,9.267999999999999,c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)Cc3cc(-c5ccc6c(c5)Cc5cc(-c7ccc8c(c7)Cc7cc(-c9ccc%10c(c9)Cc9cc(-c%11ccc%12c(c%11)Cc%11cc(-c%13ccc%14c(c%13)Cc%13cc(-c%15ccc%16c(c%15)Cc%15ccccc%15-%16)ccc%13-%14)ccc%11-%12)ccc9-%10)ccc7-8)ccc5-6)ccc3-4)ccc1-2,BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1,BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1']",54,54,,,,-5.166856373708403,-1.8586560749911802,3.2597780412048856
37_37_01,-5.9767,-3.2907,3.733,3.1014,c1cnc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10ncccc9%10)c9ncccc89)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)cccc2c1,BrC1=C2C=CC=NC2=C(Br)C=C1,BrC1=C2C=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=C2C=CC=NC2=C(Br)C=C1']",37,37,,,,-5.537309269033801,-2.4814813564071083,3.0181949100191003
21_21_01,-6.2382,-3.6128,3.863,7.145,c1cnc2cc(-c3cnc4cc(-c5cnc6cc(-c7cnc8cc(-c9cnc%10cc(-c%11cnc%12cc(-c%13cnc%14cc(-c%15cnc%16ccncc%16c%15)ncc%14c%13)ncc%12c%11)ncc%10c9)ncc8c7)ncc6c5)ncc4c3)ncc2c1,BrC1=CN=C2C=C(Br)N=CC2=C1,BrC1=CN=C2C=C(Br)N=CC2=C1,AB,"['AB', 'BrC1=CN=C2C=C(Br)N=CC2=C1', 'BrC1=CN=C2C=C(Br)N=CC2=C1']",21,21,,,,-5.782744871079892,-2.7784204078340924,3.095740112621945
20_20_01,-6.08,-3.1821,4.1110000000000015,5.1809,c1ccc2ncc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13ccc%14cc(-c%15ccc%16cccnc%16c%15)cnc%14c%13)cnc%12c%11)cnc%10c9)cnc8c7)cnc6c5)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CC=C2C=C(Br)C=NC2=C1,AB,"['AB', 'BrC1=CC=C2C=C(Br)C=NC2=C1', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20,20,,,,-5.634263371104016,-2.3813646815081,3.243672499125834
4_4_01,-6.2662,-3.3958,3.73,4.8194,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccnc8)nc7)nc6)nc5)nc4)nc3)nc2)nc1,BrC1=CC=C(Br)N=C1,BrC1=CC=C(Br)N=C1,AB,"['AB', 'BrC1=CC=C(Br)N=C1', 'BrC1=CC=C(Br)N=C1']",5,5,,,,-5.809024782580047,-2.578371434969592,3.01640540534365
24_24_01,-6.0755,-3.4537,3.728,7.2043,c1cc2cnc(-c3cc4cnc(-c5cc6cnc(-c7cc8cnc(-c9cc%10cnc(-c%11cc%12cnc(-c%13cc%14cnc(-c%15cc%16cnccc%16cn%15)cc%14cn%13)cc%12cn%11)cc%10cn9)cc8cn7)cc6cn5)cc4cn3)cc2cn1,BrC1=CC2=CN=C(Br)C=C2C=N1,BrC1=CC2=CN=C(Br)C=C2C=N1,AB,"['AB', 'BrC1=CC2=CN=C(Br)C=C2C=N1', 'BrC1=CC2=CN=C(Br)C=C2C=N1']",24,24,,,,-5.630039813898634,-2.631748557222378,3.015212402226684
1_1_01,-5.1614,-2.7156,2.786,2.7812,c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccco8)o7)o6)o5)o4)o3)o2)c1,BrC1=CC=C(Br)O1,BrC1=CC=C(Br)O1,AB,"['AB', 'BrC1=CC=C(Br)O1', 'BrC1=CC=C(Br)O1']",2,2,,,,-4.7720945602453595,-1.9513054840828032,2.4533079341353026
49_49_01,-5.1446,-3.1095,2.68,8.2447,c1cc2oc3cc(-c4cc5oc6cc(-c7cc8oc9cc(-c%10cc%11oc%12cc(-c%13cc%14oc%15cc(-c%16cc%17oc%18cc(-c%19cc%20oc%21cc(-c%22cc%23oc%24ccoc%24c%23o%22)oc%21c%20o%19)oc%18c%17o%16)oc%15c%14o%13)oc%12c%11o%10)oc9c8o7)oc6c5o4)oc3c2o1,BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1,BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1,AB,"['AB', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']",49,49,,,,-4.756326613345266,-2.314435854641913,2.39007876893606
55_55_01,-5.4704,-2.2986,4.173,0.0311,c1ccc2c(c1)[nH]c1cc(-c3ccc4c(c3)[nH]c3cc(-c5ccc6c(c5)[nH]c5cc(-c7ccc8c(c7)[nH]c7cc(-c9ccc%10c(c9)[nH]c9cc(-c%11ccc%12c(c%11)[nH]c%11cc(-c%13ccc%14c(c%13)[nH]c%13cc(-c%15ccc%16c(c%15)[nH]c%15ccccc%15%16)ccc%13%14)ccc%11%12)ccc9%10)ccc78)ccc56)ccc34)ccc12,BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1,BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1']",55,55,,,,-5.062112155014927,-1.5668795777026348,3.2806555957518055
6_6_01,-6.4431,-4.1897,3.155,0.016,c1cnc(-c2cnc(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8cnccn8)cn7)cn6)cn5)cn4)cn3)cn2)cn1,BrC1=CN=C(Br)C=N1,BrC1=CN=C(Br)C=N1,AB,"['AB', 'BrC1=CN=C(Br)C=N1', 'BrC1=CN=C(Br)C=N1']",7,7,,,,-5.975057509164954,-3.310255672560038,2.673417009215684
15_15_01,-4.9954,-3.0678,2.873,2.8124,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cscc89)c8cscc78)c7cscc67)c6cscc56)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1,BrC1=CC=C(Br)C2=CSC=C12,BrC1=CC=C(Br)C2=CSC=C12,AB,"['AB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CC=C(Br)C2=CSC=C12']",15,15,,,,-4.616292227780154,-2.275993264003896,2.50520356972336
32_32_01,-6.4196,-3.6298,3.927,0.3518,c1cc2c(-c3nccc4c(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16ccncc%15%16)cncc%13%14)cncc%11%12)cncc9%10)cncc78)cncc56)cncc34)cncc2cn1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=CN=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CN=CC2=C(Br)N=CC=C12', 'BrC1=CN=CC2=C(Br)N=CC=C12']",32,32,,,,-5.953001154870181,-2.794092447182924,3.133916212364884
12_12_01,-5.0501,-2.2209,3.706,3.5796,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9[nH]ccc89)c8[nH]ccc78)c7[nH]ccc67)c6[nH]ccc56)c5[nH]ccc45)c4[nH]ccc34)c3[nH]ccc23)c2[nH]ccc2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=CC=C(Br)C2=C1NC=C2,AB,"['AB', 'BrC1=CC=C(Br)C2=C1NC=C2', 'BrC1=CC=C(Br)C2=C1NC=C2']",12,12,,,,-4.667631912032243,-1.4952491390317975,3.002089367940048
43_43_01,-6.3484,-4.0669,3.42,3.7697,c1cnc2c(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8cnc(-c9cncc%10ncccc9%10)c9ncccc89)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)nccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=C2C=CC=NC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=C2C=CC=NC2=C(Br)N=C1']",43,43,,,,-5.886175094198359,-3.197048235381418,2.83148992221379
13_13_01,-5.6472,-2.8537,3.793,4.4861,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9occc89)c8occc78)c7occc67)c6occc56)c5occc45)c4occc34)c3occc23)c2occc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=CC=C(Br)C2=C1OC=C2,AB,"['AB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=CC=C(Br)C2=C1OC=C2']",13,13,,,,-5.228051024773048,-2.0786177566753725,3.0539850035281058
44_44_01,-6.271,-3.8668,3.528,3.4638,c1cc2c(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8cnc(-c9cncc%10ccncc9%10)c9ccncc89)c8ccncc78)c7ccncc67)c6ccncc56)c5ccncc45)c4ccncc34)nccc2cn1,BrC1=C2C=NC=CC2=C(Br)N=C1,BrC1=C2C=NC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=C2C=NC=CC2=C(Br)N=C1']",44,44,,,,-5.813529910265787,-3.012579113398991,2.8959120905299995
42_42_01,-6.3321,-3.8077,3.621,3.2119999999999997,c1cc2c(-c3ncc(-c4ncc(-c5ncc(-c6ncc(-c7ncc(-c8ncc(-c9nccc%10ccncc9%10)c9ccncc89)c8ccncc78)c7ccncc67)c6ccncc56)c5ccncc45)c4ccncc34)cncc2cn1,BrC1=C2C=CN=CC2=C(Br)N=C1,BrC1=C2C=CN=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=C2C=CN=CC2=C(Br)N=C1']",42,42,,,,-5.870876431432197,-2.958095729545111,2.951386735468958
38_38_01,-6.3271,-3.2315,4.0710000000000015,0.8277,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cnncc89)c8cnncc78)c7cnncc67)c6cnncc56)c5cnncc45)c4cnncc34)c3cnncc23)c2cnncc2c1,BrC1=C2C=NN=CC2=C(Br)C=C1,BrC1=C2C=NN=CC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=C2C=NN=CC2=C(Br)C=C1']",38,38,,,,-5.866183590092883,-2.4269057840864705,3.2198124367864978
40_40_01,-6.1916,-3.9089,3.3960000000000004,3.1089,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nccnc67)c6nccnc56)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1,BrC1=C2N=CC=NC2=C(Br)C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",40,40,,,,-5.739007589797491,-3.0513904579040396,2.817173884810188
56_56_01,-5.8459,-2.7761,4.22,8.0514,c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11cc(-c%13ccc%14c(c%13)oc%13cc(-c%15ccc%16c(c%15)oc%15ccccc%15%16)ccc%13%14)ccc%11%12)ccc9%10)ccc78)ccc56)ccc34)ccc12,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']",56,56,,,,-5.4145445395973635,-2.0070795064712934,3.308691169000526
5_5_01,-6.706,-4.0417,3.887,0.0095,c1cnc(-c2cnc(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8cncnc8)nc7)nc6)nc5)nc4)nc3)nc2)nc1,BrC1=CN=C(Br)N=C1,BrC1=CN=C(Br)N=C1,AB,"['AB', 'BrC1=CN=C(Br)N=C1', 'BrC1=CN=C(Br)N=C1']",6,6,,,,-6.221807106786053,-3.173816741758443,3.1100561500255477
9_9_01,-5.0794,-3.0422,2.604,8.1866,c1cc2oc(-c3cc4oc(-c5cc6oc(-c7cc8oc(-c9cc%10oc(-c%11cc%12oc(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)cc%12o%11)cc%10o9)cc8o7)cc6o5)cc4o3)cc2o1,BrC1=CC2=C(O1)C=C(Br)O2,BrC1=CC2=C(O1)C=C(Br)O2,AB,"['AB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC2=C(O1)C=C(Br)O2']",9,9,,,,-4.69513196228062,-2.25239301651389,2.34474465049132
23_23_01,-6.5145,-4.0704,3.43,0.0006,c1cnc2ccc(-c3ccc4nc(-c5ccc6nc(-c7ccc8nc(-c9ccc%10nc(-c%11ccc%12nc(-c%13ccc%14nc(-c%15ccc%16ncccc%16n%15)ccc%14n%13)ccc%12n%11)ccc%10n9)ccc8n7)ccc6n5)ccc4n3)nc2c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=CC=C2N=C(Br)C=CC2=N1,AB,"['AB', 'BrC1=CC=C2N=C(Br)C=CC2=N1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']",23,23,,,,-6.042071283490349,-3.200274831717942,2.8374549377986247
20_26_0011,-5.8282,-3.0069999999999997,4.1530000000000005,3.6959,c1ccc2ncc(-c3ccc4cc(-c5cccc6c(-c7cccc8c(-c9ccc%10cc(-c%11ccc%12cc(-c%13cccc%14c(-c%15cccc%16ccccc%15%16)cccc%13%14)cnc%12c%11)cnc%10c9)cccc78)cccc56)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=C2C=C(Br)C=NC2=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",20,26,,,,-5.397931881256193,-2.219942676215132,3.2687255645821374
45_26_00001111,-5.885,-3.6584,3.825,2.2253,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9ncc(-c%10ncc(-c%11ncc(-c%12nccc%13ncccc%12%13)c%12ncccc%11%12)c%11ncccc%10%11)c%10ncccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",45,26,,,,-5.451242558870794,-2.8204583486756647,3.0730730533995754
18_26_01,-5.72,-2.6519,4.089,3.5058,c1ccc2cc(-c3cccc4c(-c5ccc6cc(-c7cccc8c(-c9ccc%10cc(-c%11cccc%12c(-c%13ccc%14cc(-c%15cccc%16ccccc%15%16)ccc%14c%13)cccc%11%12)ccc%10c9)cccc78)ccc6c5)cccc34)ccc2c1,BrC1=CC2=CC=C(Br)C=C2C=C1,BrC1=CC=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",18,26,,,,-5.296378794673451,-1.8925814307580628,3.230549464839198
18_26_0011,-5.731,-2.6589,4.065,3.4233,c1ccc2cc(-c3ccc4cc(-c5cccc6c(-c7cccc8c(-c9ccc%10cc(-c%11ccc%12cc(-c%13cccc%14c(-c%15cccc%16ccccc%15%16)cccc%13%14)ccc%12c%11)ccc%10c9)cccc78)cccc56)ccc4c3)ccc2c1,BrC1=CC2=CC=C(Br)C=C2C=C1,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",18,26,,,,-5.306703045619941,-1.8990346234311115,3.216233427435596
18_26_00001111,-5.7412,-2.6525,4.126,3.6333,c1ccc2cc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9cccc%10c(-c%11cccc%12c(-c%13cccc%14c(-c%15cccc%16ccccc%15%16)cccc%13%14)cccc%11%12)cccc9%10)ccc8c7)ccc6c5)ccc4c3)ccc2c1,BrC1=CC2=CC=C(Br)C=C2C=C1,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",18,26,,,,-5.316276441952141,-1.8931345615586102,3.252620022503085
7_26_0011,-6.0371,-4.6006,1.737,0.0065,c1ccc2c(-c3cccc4c(-c5nnc(-c6nnc(-c7cccc8c(-c9cccc%10c(-c%11nnc(-c%12nncnn%12)nn%11)cccc9%10)cccc78)nn6)nn5)cccc34)cccc2c1,BrC1=NN=C(Br)N=N1,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=NN=C(Br)N=N1']",8,26,,,,-5.593998792412707,-3.6890580824679793,1.8275777992861955
7_26_01,-6.191,-4.4558,1.729,0.0071,c1ccc2c(-c3nnc(-c4cccc5c(-c6nnc(-c7cccc8c(-c9nnc(-c%10cccc%11c(-c%12nncnn%12)cccc%10%11)nn9)cccc78)nn6)cccc45)nn3)cccc2c1,BrC1=NN=C(Br)N=N1,BrC1=CC=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=NN=C(Br)N=N1']",8,26,,,,-5.738444448836773,-3.5555691826026345,1.822805786818328
11_26_0011,-4.942,-3.2932,2.5380000000000003,2.4282,c1ccc2c(-c3cccc4c(-c5sc(-c6sc(-c7cccc8c(-c9cccc%10c(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)cccc9%10)cccc78)c7ccccc67)c6ccccc56)cccc34)cccc2c1,BrC1=C2C=CC=CC2=C(Br)S1,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",11,26,,,,-4.566172682276288,-2.4837860680760544,2.3053755476314146
11_26_00001111,-4.6367,-3.5610000000000004,2.2840000000000003,3.3382,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9sc(-c%10sc(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=C2C=CC=CC2=C(Br)S1,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",11,26,,,,-4.279627790097813,-2.7306667820535346,2.1538641517766264
29_26_0011,-5.9761,-3.4366,3.945,1.9936,c1ccc2c(-c3cccc4c(-c5cncc6c(-c7cncc8c(-c9cccc%10c(-c%11cccc%12c(-c%13cncc%14c(-c%15cncc%16cccnc%15%16)ccnc%13%14)cccc%11%12)cccc9%10)ccnc78)ccnc56)cccc34)cccc2c1,BrC1=CC=NC2=C(Br)C=NC=C12,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=CC=NC2=C(Br)C=NC=C12']",29,26,,,,-5.536746128073084,-2.615984329406788,3.1446532404175853
46_26_0011,-5.9936,-3.593,3.632,0.0016,c1ccc2c(-c3cccc4c(-c5nccc6c(-c7nccc8c(-c9cccc%10c(-c%11cccc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)cccc%11%12)cccc9%10)nccc78)nccc56)cccc34)cccc2c1,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46,26,,,,-5.55317107276068,-2.760167091416041,2.957948252612275
46_26_00001111,-5.8798,-3.7767,3.511,0.0467,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)nccc%11%12)nccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46,26,,,,-5.446362003877908,-2.9295173048501826,2.8857715640357817
6_26_01,-5.9357,-3.2471,3.756,2.9187,c1ccc2c(-c3cnc(-c4cccc5c(-c6cnc(-c7cccc8c(-c9cnc(-c%10cccc%11c(-c%12cnccn%12)cccc%10%11)cn9)cccc78)cn6)cccc45)cn3)cccc2c1,BrC1=CN=C(Br)C=N1,BrC1=CC=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=CN=C(Br)C=N1']",7,26,,,,-5.4988279700514315,-2.4412871849006925,3.031914445864219
43_26_00001111,-5.9818,-3.8712,3.613,2.4728,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9ncc(-c%10ncc(-c%11ncc(-c%12nccc%13cccnc%12%13)c%12cccnc%11%12)c%11cccnc%10%11)c%10cccnc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",43,26,,,,-5.5420959671999,-3.016635405936336,2.9466147230010904
48_26_00001111,-3.8494,-2.4498,3.0780000000000003,4.8013,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9cc%10[nH]c%11cc(-c%12cc%13[nH]c%14cc(-c%15cc%16[nH]c%17cc(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)[nH]c%17c%16[nH]%15)[nH]c%14c%13[nH]%12)[nH]c%11c%10[nH]9)cccc78)cccc56)cccc34)cccc2c1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",48,26,,,,-3.540692992809525,-1.7062685394404804,2.627486389212461
48_26_0011,-4.1484,-2.3996,3.269,6.0372,c1ccc2c(-c3cccc4c(-c5cc6[nH]c7cc(-c8cc9[nH]c%10cc(-c%11cccc%12c(-c%13cccc%14c(-c%15cc%16[nH]c%17cc(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)[nH]c%17c%16[nH]%15)cccc%13%14)cccc%11%12)[nH]c%10c9[nH]8)[nH]c7c6[nH]5)cccc34)cccc2c1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",48,26,,,,-3.821324904900466,-1.6599899291280473,2.741418186882794
48_26_01,-4.4892,-2.3576,3.214,5.4222,c1ccc2c(-c3cc4[nH]c5cc(-c6cccc7c(-c8cc9[nH]c%10cc(-c%11cccc%12c(-c%13cc%14[nH]c%15cc(-c%16cccc%17c(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)cccc%16%17)[nH]c%15c%14[nH]%13)cccc%11%12)[nH]c%10c9[nH]8)cccc67)[nH]c5c4[nH]3)cccc2c1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,BrC1=CC=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",48,26,,,,-4.141188970588067,-1.621270773089757,2.708610601166206
47_26_00001111,-5.9121,-3.7963,3.387,0.0031,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9nnc(-c%10nnc(-c%11nnc(-c%12nncc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",47,26,,,,-5.476677758929871,-2.947586244334718,2.811805370783838
47_26_0011,-6.0311,-3.4891,3.639,0.0008,c1ccc2c(-c3cccc4c(-c5nnc(-c6nnc(-c7cccc8c(-c9cccc%10c(-c%11nnc(-c%12nncc%13ccccc%12%13)c%12ccccc%11%12)cccc9%10)cccc78)c7ccccc67)c6ccccc56)cccc34)cccc2c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",47,26,,,,-5.588367382805531,-2.6643832744546514,2.9621237635216593
